country,value
ARG,917.0584917787573
AUS,438.5733156991779
AUT,-4248.760951991528
BEL,-5959.812281420345
BGR,-1088.2770875606811
BRA,15581.11067939124
BRN,269.2949642866567
CAN,267.63069835463557
CHE,-6526.682682055257
CHL,-2213.0724196849264
CHN,77094.8352096802
COL,2287.386141021757
CRI,-145.56267138484984
CYP,54.066381130879435
CZE,-3327.7673787649683
DEU,-43102.9439181669
DNK,-2332.134929132132
ESP,-7836.088246569893
EST,-4.5822335537147705
FIN,-1312.1700303520433
FRA,-11667.919540112272
GBR,-19301.737581195965
GRC,-1630.8035201935027
HRV,-168.2386181342819
HUN,-1264.0510224350182
IDN,24401.554176777357
IND,30903.693089582917
IRL,-6926.59471787941
ISL,-63.172444534417735
ISR,-1074.0058869230597
ITA,-14359.973570347245
JPN,-19318.4362876487
KAZ,3292.7919652041846
KHM,1529.7254711385206
KOR,-13162.204958558194
LAO,792.036200620923
LTU,-620.3879607402152
LVA,-263.8563166094517
MAR,884.2232717464298
MEX,5627.845802410027
MLT,-84.57978710168459
MMR,4449.238901018202
NLD,-7146.358078940999
NOR,-3125.9103444145435
NZL,-608.8763980144273
PER,809.6975416834347
PHL,3516.011053392666
POL,-4569.920955366016
PRT,-915.353338972862
ROU,-1575.872339460434
ROW,76321.51275788956
RUS,5237.192394164195
SAU,4784.519225194136
SGP,-4468.236579221702
SVK,-1301.8638531697052
SVN,-184.7362601216756
SWE,-4007.5313387927404
THA,-2433.659793803897
TUN,501.79317624841286
TUR,2701.2820075404816
TWN,-4884.680531643284
USA,-67832.45742892292
VNM,3144.3363035102657
ZAF,5251.865064430889
