,year,carb_cost,tax_type,taxed_countries,taxing_countries,taxed_sectors,fair_tax,pol_pay_tax,tax_scheme,sigma_path,eta_path,path,path_tax_scheme,num,num_type,num_country,emissions,utility
0,2018,0.0,uniform_sectors,,,['35'],False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/1_results.csv,,82961753.95007612,wage,WLD,46514.08959472819,1.0
1,2018,0.0,uniform_sectors,,,"['01T02', '35']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/2_results.csv,,82961753.95007612,wage,WLD,46514.08959472817,1.0000000000000009
2,2018,0.0,uniform_sectors,,,"['01T02', '24', '35']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/3_results.csv,,82961753.95007612,wage,WLD,46514.089594728175,1.0000000000000009
3,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '24', '35']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/4_results.csv,,82961753.95007612,wage,WLD,46514.089594728175,1.0000000000000009
4,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '23', '24', '35']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/5_results.csv,,82961753.95007612,wage,WLD,46514.08959472819,1.0000000000000009
5,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '20', '23', '24', '35']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/6_results.csv,,82961753.95007612,wage,WLD,46514.08959472818,1.0000000000000009
6,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '19', '20', '23', '24', '35']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/7_results.csv,,82961753.95007612,wage,WLD,46514.08959472818,1.0000000000000009
7,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '19', '20', '23', '24', '35', '50']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/8_results.csv,,82961753.95007612,wage,WLD,46514.08959472818,1.0000000000000009
8,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '19', '20', '22', '23', '24', '35', '50']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/9_results.csv,,82961753.95007612,wage,WLD,46514.08959472818,1.0000000000000009
9,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '19', '20', '22', '23', '24', '35', '50', '51']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/10_results.csv,,82961753.95007612,wage,WLD,46514.08959472819,1.0000000000000009
10,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '19', '20', '22', '23', '24', '31T33', '35', '50', '51']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/11_results.csv,,82961753.95007612,wage,WLD,46514.0895947282,1.0000000000000009
11,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '19', '20', '22', '23', '24', '31T33', '35', '50', '51']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/12_results.csv,,82961753.95007612,wage,WLD,46514.0895947282,1.0000000000000009
12,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '19', '20', '22', '23', '24', '31T33', '35', '49', '50', '51']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/13_results.csv,,82961753.95007612,wage,WLD,46514.08959472818,1.0000000000000009
13,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '19', '20', '22', '23', '24', '31T33', '35', '49', '50', '51']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/14_results.csv,,82961753.95007612,wage,WLD,46514.08959472818,1.0000000000000009
14,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '19', '20', '22', '23', '24', '31T33', '35', '41T43', '49', '50', '51']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/15_results.csv,,82961753.95007612,wage,WLD,46514.08959472819,1.0000000000000009
15,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '19', '20', '22', '23', '24', '31T33', '35', '41T43', '49', '50', '51', '52']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/16_results.csv,,82961753.95007612,wage,WLD,46514.0895947282,1.0000000000000009
16,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '19', '20', '22', '23', '24', '31T33', '35', '41T43', '49', '50', '51', '52']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/17_results.csv,,82961753.95007612,wage,WLD,46514.0895947282,1.0000000000000009
17,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '17T18', '19', '20', '22', '23', '24', '31T33', '35', '41T43', '49', '50', '51', '52']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/18_results.csv,,82961753.95007612,wage,WLD,46514.08959472819,1.0000000000000009
18,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '17T18', '19', '20', '21', '22', '23', '24', '31T33', '35', '41T43', '49', '50', '51', '52']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/19_results.csv,,82961753.95007612,wage,WLD,46514.08959472819,1.0000000000000009
19,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '17T18', '19', '20', '21', '22', '23', '24', '25', '31T33', '35', '41T43', '49', '50', '51', '52']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/20_results.csv,,82961753.95007612,wage,WLD,46514.0895947282,1.0000000000000009
20,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '17T18', '19', '20', '21', '22', '23', '24', '25', '31T33', '35', '41T43', '49', '50', '51', '52', '53']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/21_results.csv,,82961753.95007612,wage,WLD,46514.08959472821,1.0000000000000009
21,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '17T18', '19', '20', '21', '22', '23', '24', '25', '31T33', '35', '41T43', '49', '50', '51', '52', '53', '77T82']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/22_results.csv,,82961753.95007612,wage,WLD,46514.0895947282,1.0000000000000009
22,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '17T18', '19', '20', '21', '22', '23', '24', '25', '28', '31T33', '35', '41T43', '49', '50', '51', '52', '53', '77T82']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/23_results.csv,,82961753.95007612,wage,WLD,46514.08959472819,1.0000000000000009
23,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '17T18', '19', '20', '21', '22', '23', '24', '25', '27', '28', '31T33', '35', '41T43', '49', '50', '51', '52', '53', '77T82']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/24_results.csv,,82961753.95007612,wage,WLD,46514.08959472821,1.0000000000000009
24,2018,0.0,uniform_sectors,,,"['01T02', '05T06', '07T08', '10T12', '16', '17T18', '19', '20', '21', '22', '23', '24', '25', '27', '28', '31T33', '35', '36T39', '41T43', '49', '50', '51', '52', '53', '77T82']",False,False,consumer,cp_estimate_allyears.csv,cp_estimate_allyears.csv,2018_53/25_results.csv,,82961753.95007612,wage,WLD,46514.08959472821,1.0000000000000009
