country,transfers,transfers eq uniform tax,real income change,gdp per capita,real income change equivalent uniform tax
LAO,4.914584967622522,133.58717631101788,-0.40319253941322186,0.004656678700023588,-3.1705180651936615
PHL,16.822418049981906,26.890527964132033,-0.47944798181493997,0.007248781849406384,-0.7095392813766477
ISR,-200.6553460774587,-321.9622341268006,-0.037034842376082455,0.08485462295850643,0.1537883457825906
NZL,-311.14775341276214,-182.853084820292,0.1329496807244812,0.07139914911118918,-0.013335550844417732
BRA,155.90406432033527,88.28509180629342,-1.4282904625514625,0.016426389244263564,-0.9327811115823259
TUN,-1.9452383361591996,37.30346017300993,-0.27301298270104857,0.009023455894691276,-0.732183911343598
CAN,-582.3137922240422,74.37602675726818,0.4808816870098598,0.08082864013476515,-0.4203310784420933
GRC,-147.3896003527687,-211.93800545014446,0.07384327738624297,0.041443699118621925,0.2667701426819935
AUS,-504.91820460369513,157.53621931363523,0.20726445141472372,0.10164279453366727,-0.49606304932374723
MAR,19.901733503879672,23.142850279910135,-0.5103363781715498,0.008995040252971277,-0.620101504341164
USA,-87.9915289600021,-160.13806135822728,-0.23110633771467048,0.12189022949430883,-0.1712308098720805
HRV,-51.95982973416729,-39.60026097831458,-0.12304618064078454,0.031018621899389507,-0.16637749958809955
SVK,-13.264435376756415,-141.92711027201963,-0.2534988109056724,0.03656054705757618,0.22319189178932053
CHE,-802.2372048819154,-940.9269008888634,0.3763150156914419,0.14165236519146332,0.6538288296285888
LTU,45.2841658741485,-130.7318508469235,-0.41559959361807675,0.03389553690403833,0.16108603562219326
BGR,10.802617037416745,-85.25337784884427,-0.31968903302713736,0.018120933837622522,0.30172962914929435
GBR,-143.37673315683782,-124.52643983620078,-0.11066098086027765,0.07839590258871107,-0.14166830753393755
FRA,-213.99218211796207,-242.83323831431647,-0.04070503715517537,0.08607181998587213,0.011475123513449148
BEL,-360.3303359787331,-555.1439229519865,0.023547404555190887,0.11524966868699768,0.22807405428710847
PRT,-96.11220520025908,-163.0925559748095,-0.0852747941556431,0.04242320418552884,0.13095822419808556
FIN,-191.19414101721978,-344.1748510431345,-0.09575068898126649,0.09344717271675759,0.08312399625194367
CZE,-56.02356610817874,-197.79421445849295,-0.13410493714020033,0.04224127216857953,0.3710128057193618
DEU,-324.92596761945373,-452.19884642153744,0.11778635600847576,0.08643629735371229,0.4060084617145243
HUN,9.22294014430684,-96.53618845720976,-0.33748270009609227,0.0304905652579658,0.143458798783902
IRL,-1398.1663115683446,-1587.2831286548203,0.9879140863025659,0.15496313563024788,1.5974547636389946
ROU,69.34419721909373,-30.60818306837265,-0.6070204791344569,0.02530401659124571,-0.1866498216883894
POL,79.9441629672709,-38.10094076663861,-0.5991786150179035,0.029925477968025315,-0.0849040409838242
MLT,59.265963551383116,-378.5583079339596,-0.5076173051898447,0.05929889258848601,0.6841932155320585
LVA,126.09768845316133,-47.693760954135946,-0.7113399158546696,0.032234692249887335,-0.13781663727693294
SWE,-239.33878785032445,-382.31949997724405,-0.044200228328594715,0.09656081397106442,0.1617928540334379
CYP,151.37438113720904,-1.2421869622934727,-0.7499677211953548,0.03564447739418383,-0.39092260716561134
SVN,7.416857317503181,-174.47588827532525,-0.33669295817566613,0.04865186590146054,0.20795312228760743
EST,423.73834600772824,137.02754051913908,-1.4514911843452105,0.040590568301931224,-0.6436602273655057
