country,value
ARG,75.07343135492106
AUS,1202.0691611127338
AUT,-759.9645159540116
BEL,-841.829142222207
BGR,-130.77862277766127
BRA,4030.5442509040404
BRN,134.57542995026924
CAN,1132.4443135388442
CHE,-1580.6499528133231
CHL,-684.3771651786419
CHN,-8282.088967630434
COL,507.59519675657333
CRI,-52.946163304258015
CYP,8.239388402477877
CZE,-436.1751278060464
DEU,-6575.669698521676
DNK,-446.98614865335975
ESP,-2099.44759720563
EST,31.35095342519352
FIN,-283.0016878804128
FRA,-1632.1343883775924
GBR,-352.11495658129525
GRC,-396.3310719919212
HRV,-12.089637490551898
HUN,-159.2358073471095
IDN,3278.057904368827
IND,2225.6561462432724
IRL,-1370.531798008522
ISL,-26.910692981479656
ISR,-399.55886873246175
ITA,-3353.6867956612564
JPN,-4389.7138812539415
KAZ,1022.8308870555171
KHM,319.7144547167143
KOR,-4940.4389623620455
LAO,203.14042683362945
LTU,-66.9087326572724
LVA,-13.635497757285345
MAR,109.83138964406544
MEX,1132.384510237764
MLT,-33.82609959984055
MMR,580.6935125366238
NLD,-1976.9210570330542
NOR,-10.12484405227873
NZL,-153.29212684273824
PER,132.53515985508662
PHL,504.7436056456973
POL,-369.21268471415857
PRT,-272.93112168551187
ROU,-52.351751083197385
ROW,21013.330345003855
RUS,6358.900868699732
SAU,4916.231757639302
SGP,-1728.3402965480277
SVK,-144.4509108337816
SVN,-58.08957831522223
SWE,-586.0851824894286
THA,-1205.6399853621808
TUN,32.39567753155095
TUR,-257.204074996572
TWN,-2117.2067689137843
USA,-2002.32998715949
VNM,-14.79708926601545
ZAF,1317.6706685808263
