country,value
ARG,18.624017706850164
AUS,553.671834358395
AUT,-265.5693847399539
BEL,-279.1691511906664
BGR,-55.013412718586416
BRA,1698.5294915926202
BRN,54.260414899477766
CAN,558.2192084195683
CHE,-581.4535168711697
CHL,-248.24157805184458
CHN,-5257.693790476521
COL,203.4686072504695
CRI,-16.735642617973863
CYP,4.950648705435955
CZE,-173.40571610458474
DEU,-2374.8050780946164
DNK,-149.2648612691543
ESP,-753.4269243882802
EST,11.068870804631942
FIN,-95.00933503814568
FRA,-394.7123416491797
GBR,122.33770421740837
GRC,-154.34465410357225
HRV,-1.4513106771427335
HUN,-58.170398218982335
IDN,1036.8283158701645
IND,459.0054716332745
IRL,-525.7596997818684
ISL,-8.769175198399466
ISR,-132.93248020483037
ITA,-1182.4210304156543
JPN,-1404.8946629707366
KAZ,357.09478175967047
KHM,121.30474252273333
KOR,-1953.1509760900858
LAO,82.80147462882573
LTU,-24.339931259945413
LVA,-4.2310631396262695
MAR,44.29396376042611
MEX,491.67039002185004
MLT,-13.130065961680803
MMR,172.00398481641525
NLD,-743.2726056467233
NOR,25.04793953623144
NZL,-49.9855121508556
PER,40.228165995167124
PHL,212.4740252936804
POL,-160.53648395547833
PRT,-95.66049608304334
ROU,-8.283608366712585
ROW,7954.754251508139
RUS,2313.418403596426
SAU,1927.194980472686
SGP,-727.3880356285691
SVK,-55.002818649599845
SVN,-20.31698899539449
SWE,-187.58612259998293
THA,-513.8815831439276
TUN,6.820249598499555
TUR,-134.7690934196468
TWN,-886.0997479978636
USA,911.8005870179998
VNM,-110.30577998231611
ZAF,419.31253188130825
