country,value
ARG,894.827788856659
AUS,2268.8708962272353
AUT,-4414.28884273758
BEL,-5398.855729113324
BGR,-400.3101930025366
BRA,14213.042037713205
BRN,475.4752100465277
CAN,859.6722796825176
CHE,-8372.311030444542
CHL,-3796.3286938760093
CHN,39321.5592013378
COL,2072.1039768839623
CRI,-380.2143803338085
CYP,-28.286452545067
CZE,-1672.4711782094012
DEU,-35361.35204923941
DNK,-2850.4332160745125
ESP,-11813.649577469118
EST,175.34124952048973
FIN,-1804.2183501766012
FRA,-15910.0790032159
GBR,-11003.845150907313
GRC,-1632.6822679584159
HRV,-161.90301417583365
HUN,-785.4222802688058
IDN,22533.398752194116
IND,25282.59447582922
IRL,-6524.623124285979
ISL,-180.2113236406107
ISR,-2498.2192635901038
ITA,-19167.577569992947
JPN,-30233.541761370714
KAZ,4614.848239823401
KHM,1547.953176265444
KOR,-19493.686661043783
LAO,791.1536195985337
LTU,-336.45580943006735
LVA,-91.18481853522037
MAR,436.0537862642433
MEX,3304.95203972136
MLT,-149.23111397019295
MMR,4304.927791744399
NLD,-9632.20219266721
NOR,-1231.1707752825027
NZL,-922.0617792718768
PER,872.755878070663
PHL,1827.1308852560926
POL,-792.1195733002543
PRT,-1590.8382397292007
ROU,-601.6036941170458
ROW,102565.42127631206
RUS,31443.524237850757
SAU,18542.66092957262
SGP,-5527.222460116316
SVK,-661.8152210698116
SVN,-333.72601577479446
SWE,-4031.6883801014583
THA,-3648.213509414016
TUN,314.2224405061452
TUR,262.8464887655841
TWN,-6754.231014323446
USA,-68438.6157760541
VNM,2821.4410938411165
ZAF,6880.113734965827
