country,value
ARG,240.1676361489579
AUS,1860.118270419901
AUT,-1729.5151689833506
BEL,-2007.5619871646202
BGR,-232.19624286006132
BRA,7412.492853286516
BRN,252.2544230303811
CAN,1519.3166024699924
CHE,-3432.729018789422
CHL,-1507.927547274681
CHN,-3094.5448498967435
COL,992.2903497674945
CRI,-132.75077063612008
CYP,5.027718540357831
CZE,-844.587846150125
DEU,-14461.489225481037
DNK,-1063.8483356992479
ESP,-4682.827903282883
EST,70.47729357878603
FIN,-671.091978175508
FRA,-4871.072244142272
GBR,-2427.8849578081445
GRC,-786.7793427723252
HRV,-44.689654502033676
HUN,-340.9467782761357
IDN,8163.117462096998
IND,7308.11701277577
IRL,-2846.135461282018
ISL,-65.90945973121576
ISR,-943.0475073983478
ITA,-7565.5418625956245
JPN,-10837.264060425116
KAZ,2173.1656788373803
KHM,671.9203970044308
KOR,-9620.83353555165
LAO,388.33353750592903
LTU,-143.21407937049347
LVA,-33.647785408148756
MAR,214.36718964632536
MEX,1960.318977471295
MLT,-68.33345596196227
MMR,1509.5281009688385
NLD,-4160.535334254869
NOR,-234.18750868626987
NZL,-362.5643798977842
PER,336.0498371260882
PHL,934.9981917403964
POL,-608.3320531762769
PRT,-620.9887052623338
ROU,-178.5074545893452
ROW,43997.662666403
RUS,13604.642571941853
SAU,9500.345151954623
SGP,-3116.742278972226
SVK,-296.1307153311878
SVN,-131.33190680864934
SWE,-1447.7577374297837
THA,-2142.0661539873417
TUN,101.01549858503057
TUR,-273.0498686048865
TWN,-3810.7293015648706
USA,-14976.502485560937
VNM,564.4918983628938
ZAF,3035.5776240810465
