country,value
ARG,8.990774823218821
AUS,323.23499938013754
AUT,-142.0597225582875
BEL,-145.98331214783303
BGR,-31.251860133384373
BRA,969.1160421603435
BRN,30.445415231192584
CAN,332.241154549357
CHE,-318.1129216635479
CHL,-134.54258812905712
CHN,-3287.9497100049703
COL,114.41432767385577
CRI,-8.579916158676957
CYP,3.1113256218099608
CZE,-97.0838905504532
DEU,-1289.0254290272442
DNK,-78.39031728227059
ESP,-407.92904581174895
EST,5.937167870262121
FIN,-49.82988422932491
FRA,-174.5425391379752
GBR,116.501702259591
GRC,-85.41864930353522
HRV,-0.17891739300851361
HUN,-31.63178428884826
IDN,532.296981223977
IND,184.2804333397725
IRL,-292.2658165635149
ISL,-4.538267150150293
ISR,-69.49579024444782
ITA,-634.7171683406633
JPN,-725.3276788205143
KAZ,187.571055971432
KHM,66.97404099027499
KOR,-1091.4129585913367
LAO,46.69493920303628
LTU,-13.156922196020561
LVA,-2.12656571725147
MAR,25.082317529564847
MEX,283.37080245627425
MLT,-7.321680476985838
MMR,85.44893705084228
NLD,-409.5870022051955
NOR,18.876072672405165
NZL,-25.811068066147357
PER,20.238946259141105
PHL,121.76431220833459
POL,-92.19133189537388
PRT,-51.13786712852891
ROU,-2.1553167373453626
ROW,4379.716156414098
RUS,1250.5528757343689
SAU,1070.7148087664903
SGP,-415.25608447459524
SVK,-30.315880009682104
SVN,-10.904793908853993
SWE,-96.70421171741009
THA,-294.2747917314209
TUN,2.745297169278594
TUR,-80.65847969461934
TWN,-504.71724241217333
USA,826.7642579709087
VNM,-81.99565929801379
ZAF,211.4979206709312
