country,value
ARG,508.4838636163813
AUS,2198.028643020676
AUT,-2937.1472779781616
BEL,-3512.713195108186
BGR,-319.96320044377717
BRA,10755.956937104324
BRN,364.8823570136673
CAN,1412.124744685395
CHE,-5669.497015321227
CHL,-2527.3409517397354
CHN,12693.736551117048
COL,1508.276859563341
CRI,-240.61620517751675
CYP,-6.996878856510298
CZE,-1254.491174208108
DEU,-23981.82369158413
DNK,-1858.6828666052909
ESP,-7888.149461561313
EST,118.22323871189353
FIN,-1173.4904956910918
FRA,-9597.559731096298
GBR,-5965.80693893411
GRC,-1196.03798157869
HRV,-94.42867643609692
HUN,-549.1541639731663
IDN,14572.036547427484
IND,14970.828776846556
IRL,-4543.1193508293545
ISL,-116.68893975869608
ISR,-1636.5660865014086
ITA,-12788.907318801475
JPN,-19387.800825085065
KAZ,3375.711989408078
KHM,1079.9046231388027
KOR,-14436.060040742146
LAO,580.9112440809533
LTU,-232.3206468845624
LVA,-59.434465117708065
MAR,322.6295500021476
MEX,2668.0641238128737
MLT,-106.40163440135245
MMR,2748.6765555230545
NLD,-6687.380628404555
NOR,-639.3807820846309
NZL,-619.5064902770481
PER,590.5794717161856
PHL,1366.2424798213453
POL,-749.0350353157359
PRT,-1056.8158373058843
ROU,-362.645612162801
ROW,70817.70064525925
RUS,21937.073247232514
SAU,14040.113350721467
SGP,-4364.343896258502
SVK,-466.3139113209901
SVN,-222.18858614271704
SWE,-2586.624148429239
THA,-2950.60990202099
TUN,196.02009983770552
TUR,-98.99975190008358
TWN,-5333.2830292415465
USA,-37053.83280551867
VNM,1523.244777952097
ZAF,4922.708953200877
