country,value
ARG,267.8723301247278
AUS,1918.2589610757036
AUT,-1867.2432774476272
BEL,-2176.888699320432
BGR,-243.79373716360803
BRA,7828.609050745464
BRN,266.565604454018
CAN,1531.1683411912297
CHE,-3690.3369262273204
CHL,-1623.918775293181
CHN,-1687.7089982019877
COL,1054.761194422854
CRI,-144.67203134302173
CYP,4.001154012590188
CZE,-895.6821627212045
DEU,-15560.623840797922
DNK,-1153.3913187089695
ESP,-5048.441916066993
EST,75.97323135436498
FIN,-727.5339854641444
FRA,-5380.972431699856
GBR,-2791.65222922952
GRC,-836.8145969716351
HRV,-49.99046597970216
HUN,-365.5601580090343
IDN,8882.789810124894
IND,8127.081364782288
IRL,-3045.2786426380935
ISL,-71.61184220726743
ISR,-1021.4751291763873
ITA,-8162.020101121276
JPN,-11790.723793497347
KAZ,2321.5952764360063
KHM,719.8298745799542
KOR,-10214.026403922346
LAO,411.79373970534573
LTU,-153.63742230090915
LVA,-36.562556408451776
MAR,227.67114525590537
MEX,2054.1063505871325
MLT,-72.88146481084797
MMR,1647.9294330350021
NLD,-4456.801868463867
NOR,-275.06515488800426
NZL,-392.22838841853127
PER,365.56161387779935
PHL,988.2431373423789
POL,-631.2599215771695
PRT,-670.5873088113228
ROU,-198.52173191308188
ROW,47124.46539870814
RUS,14587.633159898938
SAU,10071.160787200055
SGP,-3279.221508794004
SVK,-316.3047061419741
SVN,-141.69652666326397
SWE,-1574.871779311932
THA,-2249.5672279763317
TUN,111.56909652576222
TUR,-261.3987812739277
TWN,-4009.012636902812
USA,-17249.461175552486
VNM,665.4268948297691
ZAF,3265.374673136836
