country,value
ARG,337.5138917467616
AUS,2033.6989982151665
AUT,-2196.8692921252505
BEL,-2584.873698856609
BGR,-269.6259651943319
BRA,8782.560136270435
BRN,299.0778436301276
CAN,1530.4480520072955
CHE,-4303.6463736858
CHL,-1901.5407786219096
CHN,2147.4250686965925
COL,1199.9444800048607
CRI,-173.64413521286758
CYP,1.1370607946016873
CZE,-1012.8701551823748
DEU,-18175.61714111865
DNK,-1369.0239871013919
ESP,-5923.229492779439
EST,89.07209896500001
FIN,-863.6183874418076
FRA,-6636.084045833649
GBR,-3709.8880088009373
GRC,-952.6125135457203
HRV,-63.12499830966007
HUN,-423.4833600629965
IDN,10620.063850683426
IND,10153.610171866734
IRL,-3515.0497643600443
ISL,-85.36946803033638
ISR,-1209.9648144613284
ITA,-9588.574527194864
JPN,-14098.651787059618
KAZ,2664.0067152439883
KHM,832.9263021693696
KOR,-11581.748549173875
LAO,466.1088577186377
LTU,-178.27480589298196
LVA,-43.57464861272003
MAR,258.3953731628112
MEX,2262.7289300823827
MLT,-83.5193021501586
MMR,1982.9206568303546
NLD,-5156.184280923804
NOR,-379.2801751186385
NZL,-462.89575735535743
PER,435.94756255313973
PHL,1110.6715977858933
POL,-678.0211871399987
PRT,-789.4275562403177
ROU,-247.67912136928467
ROW,54522.80210903151
RUS,16902.952388190737
SAU,11375.658070039663
SGP,-3643.92051505875
SVK,-363.6542364343685
SVN,-166.49116702215147
SWE,-1882.38818219373
THA,-2488.799923201087
TUN,137.22525496095224
TUR,-223.738445047034
TWN,-4454.0389031889135
USA,-22983.40627623514
VNM,917.6940527983177
ZAF,3799.8162038785326
