country,value
ARG,249.25621627795596
AUS,1880.108098969286
AUT,-1775.1761972351117
BEL,-2063.618547261773
BGR,-236.09900380283975
BRA,7551.714145398254
BRN,257.05063373212045
CAN,1524.1210093941372
CHE,-3518.2344402303406
CHL,-1546.3865216015195
CHN,-2642.100321889014
COL,1013.1310627739658
CRI,-136.69011107070557
CYP,4.699458783513005
CZE,-861.6775020933121
DEU,-14826.34370299262
DNK,-1093.4946925541433
ESP,-4804.051838441928
EST,72.30090017412032
FIN,-689.7748826604266
FRA,-5039.083971407885
GBR,-2547.060372233413
GRC,-803.4841858620607
HRV,-46.433543348415355
HUN,-349.13524100932295
IDN,8401.24160603511
IND,7577.632678011671
IRL,-2912.3647780749116
ISL,-67.79661551470986
ISR,-969.024970082158
ITA,-7763.323975825658
JPN,-11152.583066993953
KAZ,2222.742872199312
KHM,687.849337673135
KOR,-9819.033236070945
LAO,396.1669209655833
LTU,-146.67888160017233
LVA,-34.612963341210616
MAR,218.81075148553484
MEX,1991.8908437219998
MLT,-69.84864278147597
MMR,1555.295051711974
NLD,-4259.045956350277
NOR,-247.54912244394535
NZL,-372.4065241530299
PER,345.8357201771584
PHL,952.8028942875735
POL,-616.1731845411292
PRT,-637.4281453807139
ROU,-185.1037960104506
ROW,45036.90957805479
RUS,13931.612273305815
SAU,9691.393295760017
SGP,-3171.3308264594193
SVK,-302.84723389908015
SVN,-134.76864018786875
SWE,-1489.8018002237716
THA,-2178.241347963779
TUN,104.50123890607597
TUR,-269.4784657394086
TWN,-3877.348736940147
USA,-15721.23878815579
VNM,597.6209190194354
ZAF,3112.1872676131493
