country,value
ARG,705.660809547914
AUS,2268.8763507123654
AUT,-3715.3718811144613
BEL,-4501.585716234658
BGR,-364.8149584958035
BRA,12643.094828736279
BRN,425.94678697898775
CAN,1162.2860483707464
CHE,-7095.530663763972
CHL,-3191.83923283838
CHN,25960.51711129862
COL,1812.4337816274156
CRI,-313.3087960053642
CYP,-17.50754648261273
CZE,-1483.5633796245663
DEU,-30006.501308649767
DNK,-2379.2793946872
ESP,-9955.490527324444
EST,148.48811797814176
FIN,-1504.114041293644
FRA,-12869.33436536197
GBR,-8549.294618484386
GRC,-1432.8265731967115
HRV,-129.30917935892413
HUN,-675.7528918094459
IDN,18762.86854346642
IND,20315.602541087115
IRL,-5595.841075736012
ISL,-150.03309085909945
ISR,-2088.969158888167
ITA,-16150.294750137786
JPN,-25063.627902130615
KAZ,4054.1609749220406
KHM,1330.3749941677545
KOR,-17188.29454270738
LAO,694.0945215414398
LTU,-287.68559044992384
LVA,-76.16853935795638
MAR,384.4936374982648
MEX,3026.237760935496
MLT,-129.34388884753753
MMR,3565.582382835642
NLD,-8253.556800366521
NOR,-941.4912320074568
NZL,-780.5961677099287
PER,744.5080367770026
PHL,1615.1515783443056
POL,-785.0878016405305
PRT,-1338.2180574864867
ROU,-487.57104951768406
ROW,87635.27943601455
RUS,27024.00593690487
SAU,16526.877379777114
SGP,-5013.338085302577
SVK,-570.4557901063872
SVN,-280.8626806417802
SWE,-3342.4279140762
THA,-3349.2628428574626
TUN,258.3926238746183
TUR,76.61024395733509
TWN,-6125.940500538206
USA,-53150.6970069925
VNM,2196.614107593769
ZAF,5997.031008135256
