country,value
ARG,448.38208590786195
AUS,2154.7114805282013
AUT,-2685.711760676977
BEL,-3195.984143669591
BGR,-303.8700129855673
BRA,10108.190096137481
BRN,343.50474248675863
CAN,1467.6960746467596
CHE,-5206.958601952516
CHL,-2314.248434889608
CHN,8851.06830925055
COL,1405.9335416407
CRI,-217.60396431116516
CYP,-4.002585194757268
CZE,-1175.3738000482617
DEU,-22018.951204165893
DNK,-1691.6555555983655
ESP,-7220.6211899256705
EST,108.36232769458032
FIN,-1067.6615090185999
FRA,-8572.568673225262
GBR,-5173.80908204647
GRC,-1115.6265352358357
HRV,-83.55698665279824
HUN,-507.0977872504051
IDN,13224.108721022434
IND,13299.798579166192
IRL,-4197.435674926129
ISL,-105.99759410612779
ISR,-1491.219129192653
ITA,-11702.317838478455
JPN,-17577.248929868347
KAZ,3142.057832803133
KHM,997.0285180639806
KOR,-13496.11733838036
LAO,542.8499449863848
LTU,-214.13769886321617
LVA,-54.03629396124484
MAR,301.4711423402452
MEX,2538.704255897836
MLT,-98.76426198329901
MMR,2486.9747395714303
NLD,-6172.578479349717
NOR,-547.5617489482771
NZL,-566.6672770337823
PER,538.7823298932716
PHL,1281.9261358800686
POL,-729.5290848946377
PRT,-965.9415166725817
ROU,-323.04401730055446
ROW,65323.376859543205
RUS,20250.68026467046
SAU,13171.848103217179
SGP,-4132.802848194572
SVK,-431.92172832929475
SVN,-203.26305423639647
SWE,-2345.591617062631
THA,-2804.0259041898553
TUN,175.93723536744085
TUR,-146.74564218709236
TWN,-5050.649119417702
USA,-32116.21191150958
VNM,1312.7719873166468
ZAF,4552.945227913025
