country,value
ARG,213.80071452484748
AUS,1796.3617911795818
AUT,-1594.0746800410939
BEL,-1841.7830080364413
BGR,-220.25863344188852
BRA,6991.610821103286
BRN,237.70825443383245
CAN,1499.6065612149464
CHE,-3178.456671112008
CHL,-1393.7943702279679
CHN,-4350.157304129684
COL,929.6657119377114
CRI,-121.1448101332311
CYP,5.926606536966306
CZE,-792.9711766224253
DEU,-13376.429972619648
DNK,-976.1581952829715
ESP,-4323.159140475097
EST,65.0590440351044
FIN,-615.8547728381966
FRA,-4379.146881515642
GBR,-2083.2453643516983
GRC,-736.5093463465445
HRV,-39.60098215727207
HUN,-316.48624482537747
IDN,7459.815013486884
IND,6521.142243718218
IRL,-2648.3895658262186
ISL,-60.33291851994125
ISR,-866.1392413833997
ITA,-6978.667977441331
JPN,-9906.782483224717
KAZ,2023.8880752857344
KHM,624.3930493431544
KOR,-9023.417134602556
LAO,364.74800870868216
LTU,-132.88003772511743
LVA,-30.79254365096928
MAR,200.98452959696107
MEX,1863.6790367521485
MLT,-63.793227039244
MMR,1374.5265054625966
NLD,-3866.53246090555
NOR,-195.73894558572218
NZL,-333.3308099170829
PER,307.03666959348226
PHL,881.2245963412566
POL,-583.5951572347901
PRT,-572.2504308922543
ROU,-159.189863291692
ROW,40898.43191562348
RUS,12628.221896141271
SAU,8922.582890828635
SGP,-2950.3350252233786
SVK,-276.0318394726859
SVN,-121.13432336113598
SWE,-1323.6550375855188
THA,-2031.4481154680589
TUN,90.76281027849603
TUR,-281.8361655126563
TWN,-3607.6296440834335
USA,-12822.275685437238
VNM,468.3641046847214
ZAF,2805.869336720336
