country,value
ARG,650.7389957548443
AUS,2257.996957624172
AUT,-3504.6244058874045
BEL,-4232.631825219494
BGR,-353.30844882771135
BRA,12147.899362832013
BRN,410.09283478394633
CAN,1240.1658030290116
CHE,-6709.978701560441
CHL,-3011.064638781726
CHN,22183.205103989832
COL,1731.7716272098364
CRI,-293.42108246982207
CYP,-14.49226654371422
CZE,-1423.6682527144458
DEU,-28381.95718203704
DNK,-2237.8238450805816
ESP,-9395.454494255042
EST,140.3301575776029
FIN,-1414.1689818658351
FRA,-11970.102157762447
GBR,-7832.205986754598
GRC,-1370.3352733678669
HRV,-119.69982684859772
HUN,-641.9673553201557
IDN,17626.269318885727
IND,18845.903090996228
IRL,-5312.978589555569
ISL,-140.97151450928584
ISR,-1966.0994253059162
ITA,-15240.22535322682
JPN,-23517.110410382058
KAZ,3876.5657219735035
KHM,1263.4189508248242
KOR,-16464.159113685142
LAO,664.0459533141586
LTU,-272.8148292744597
LVA,-71.63591207114779
MAR,368.2393023925388
MEX,2934.812096723416
MLT,-123.2235831323529
MMR,3343.5398026478433
NLD,-7833.0391829928985
NOR,-857.3015069312108
NZL,-737.3436669590097
PER,703.8860317458398
PHL,1549.291813313638
POL,-778.5825506296287
PRT,-1262.0092532598192
ROU,-453.4657256353718
ROW,83104.61108205613
RUS,25664.89939841139
SAU,15880.868621160269
SGP,-4846.542828238582
SVK,-542.5474047251486
SVN,-264.9561256001331
SWE,-3136.4280695231296
THA,-3248.775550466806
TUN,241.50033152377006
TUR,25.359570372522622
TWN,-5922.145581622898
USA,-48683.769768857856
VNM,2011.5270611063233
ZAF,5716.091681611429
