country,value
ARG,205.31542033640068
AUS,1773.8077736377593
AUT,-1549.4574349702104
BEL,-1787.3420399258405
BGR,-216.20081276018064
BRA,6850.198939009012
BRN,232.80627084005457
CAN,1491.2165133904207
CHE,-3094.465494792878
CHL,-1356.17112871794
CHN,-4733.885930701714
COL,908.7555737814959
CRI,-117.34855624730606
CYP,6.196928311266135
CZE,-775.6500280806562
DEU,-13018.017543205693
DNK,-947.3567354357895
ESP,-4204.637750053468
EST,63.27113529767577
FIN,-597.7199494412698
FRA,-4219.318321705858
GBR,-1972.780922921047
GRC,-719.7019790503912
HRV,-37.953911424517884
HUN,-308.3702604241342
IDN,7229.205210132186
IND,6266.215880247627
IRL,-2582.794952837431
ISL,-58.503286833470284
ISR,-840.8548651168157
ITA,-6785.263082011009
JPN,-9601.92891514647
KAZ,1973.9647576623795
KHM,608.6410765404687
KOR,-8823.339099307086
LAO,356.8561251699576
LTU,-129.45625682536786
LVA,-29.854731614727992
MAR,196.50648306382342
MEX,1830.801270069754
MLT,-62.28168392631287
MMR,1330.3207952108653
NLD,-3769.058987346401
NOR,-183.48298004261227
NZL,-323.68941364128324
PER,297.48981048801386
PHL,863.1741368992888
POL,-574.9386315178498
PRT,-556.2032958738884
ROU,-152.91402625217646
ROW,39871.63045726008
RUS,12304.339252233456
SAU,8728.467753950335
SGP,-2893.9647461606687
SVK,-269.3495191536033
SVN,-117.77360294793544
SWE,-1282.9833560419102
THA,-1993.8650685638581
TUN,87.41683555045219
TUR,-284.10672276299016
TWN,-3538.82319571773
USA,-12131.641227162969
VNM,437.45736396690984
ZAF,2729.3946836182186
