country,value
ARG,864.7175223728085
AUS,2272.161607185142
AUT,-4305.475318332781
BEL,-5258.662439594817
BGR,-395.0203030437138
BRA,13975.40768506973
BRN,468.04616466355077
CAN,910.8242331308797
CHE,-8173.653409262535
CHL,-3701.6896153537723
CHN,37163.674176597415
COL,2032.4148460278527
CRI,-369.707542629296
CYP,-26.53483982295267
CZE,-1643.9680377206375
DEU,-34530.77445941125
DNK,-2776.896729737044
ESP,-11524.27661929418
EST,171.18095133466906
FIN,-1757.329501320186
FRA,-15431.277115445853
GBR,-10614.711450328508
GRC,-1602.2546842617373
HRV,-156.76151972881988
HUN,-768.5751321844459
IDN,21946.596342942412
IND,24501.059864951287
IRL,-6380.85069835399
ISL,-175.50195400194394
ISR,-2434.329444322477
ITA,-18697.895072503914
JPN,-29424.909854828817
KAZ,4530.208644296214
KHM,1514.5246995580665
KOR,-19143.730369708854
LAO,776.2785764856792
LTU,-328.91339827472837
LVA,-88.84939375062703
MAR,428.2496691964503
MEX,3263.811590360605
MLT,-146.17267094445148
MMR,4189.576532518469
NLD,-9419.028544129102
NOR,-1185.108515665473
NZL,-900.2355517098277
PER,853.4796458410799
PHL,1794.7009817097248
POL,-792.3674030001669
PRT,-1551.5262145366617
ROU,-583.7793151071583
ROW,100249.31005781921
RUS,30763.83583405469
SAU,18240.732487428693
SGP,-5450.810710788683
SVK,-647.6959987407555
SVN,-325.4835934299958
SWE,-3923.804152900184
THA,-3604.893968250578
TUN,305.5577300937613
TUR,232.35927806423678
TWN,-6660.76541324044
USA,-66014.9811918316
VNM,2723.194439668619
ZAF,6747.298586111672
