country,value
ARG,391.33967129231456
AUS,2100.24210431328
AUT,-2438.8235729239113
BEL,-2886.5182802378695
BGR,-287.11185615589056
BRA,9450.556110194102
BRN,321.57801158393335
CAN,1507.567246402818
CHE,-4751.517442315884
CHL,-2105.595442021892
CHN,5328.599387525731
COL,1303.1505445548844
CRI,-195.2653282393958
CYP,-1.2859111787378472
CZE,-1094.839152900763
DEU,-20082.653679103343
DNK,-1528.332677337972
ESP,-6565.32750973404
EST,98.63970170830804
FIN,-964.306833166604
FRA,-7584.474686291636
GBR,-4420.823112346881
GRC,-1034.4811045362617
HRV,-73.11109540882863
HUN,-465.1889993603976
IDN,11905.641982392664
IND,11692.211655733428
IRL,-3854.6753962401185
ISL,-95.55029229458873
ISR,-1348.9387768899119
ITA,-10635.007076426664
JPN,-15812.933215716976
KAZ,2904.7692807497715
KHM,914.6591988373852
KOR,-12544.712986882216
LAO,504.59120431143697
LTU,-196.1164163839013
LVA,-48.74562229940616
MAR,280.0568843863109
MEX,2403.744651877312
MLT,-91.1359169063337
MMR,2231.501785806113
NLD,-5662.034865755626
NOR,-460.735520757049
NZL,-514.4232863324102
PER,487.1475651731134
PHL,1196.776334974026
POL,-705.9318354451364
PRT,-876.7605172773463
ROU,-284.6726051107659
ROW,59890.53864151872
RUS,18571.915625001093
SAU,12283.69994316938
SGP,-3892.8443934937713
SVK,-397.699514907564
SVN,-184.68921223512046
SWE,-2110.6886918086716
THA,-2650.184417136544
TUN,156.31354702126936
TUR,-188.46675230527703
TWN,-4757.796937716978
USA,-27419.793270254668
VNM,1110.596295393355
ZAF,4178.356829911792
