country,value
ARG,545.950083901774
AUS,2219.010930894168
AUT,-3090.0436734807267
BEL,-3706.022745704656
BGR,-329.3243226468984
BRA,11140.031889017748
BRN,377.4550425090972
CAN,1371.7341291513171
CHE,-5950.245023756127
CHL,-2657.2663223070535
CHN,15145.020589699523
COL,1569.4628539220046
CRI,-254.73003855851297
CYP,-8.920623113698332
CZE,-1301.2898993238584
DEU,-25171.27647666666
DNK,-1960.5587076201703
ESP,-8294.163494512166
EST,124.19972656374317
FIN,-1238.1011580799473
FRA,-10229.189181445738
GBR,-6458.567771822133
GRC,-1243.9298038298941
HRV,-101.1433140382734
HUN,-574.4383432695605
IDN,15393.628208440165
IND,16001.763509588365
IRL,-4751.851514932724
ISL,-123.21235198003431
ISR,-1725.156092351767
ITA,-13449.499845598399
JPN,-20494.871376770046
KAZ,3514.118454892183
KHM,1129.8220619475655
KOR,-14994.570518911103
LAO,603.6620244462003
LTU,-243.30121373126843
LVA,-62.72032050609109
MAR,335.19844926103235
MEX,2743.1585242145657
MLT,-110.98733348002341
MMR,2908.4397777238655
NLD,-6998.140073477468
NOR,-696.7240046173656
NZL,-651.4510777022053
PER,621.6296593169308
PHL,1416.4758248732664
POL,-758.8638011306439
PRT,-1112.0931177222112
ROU,-386.9413295314081
ROW,74142.3491982591
RUS,22951.765636658554
SAU,14551.564159305044
SGP,-4499.44014668979
SVK,-487.0283280626274
SVN,-233.7033645190048
SWE,-2734.006693687597
THA,-3035.1844135320457
TUN,208.26202138492616
TUR,-67.62471572560275
TWN,-5498.223315942834
USA,-40125.0156919289
VNM,1653.1574027047645
ZAF,5141.961384050478
