country,value
ARG,60.08759417031926
AUS,1082.168667029908
AUT,-646.8770681717806
BEL,-710.230313032262
BGR,-115.56980360906573
BRA,3554.701240946007
BRN,117.9829607664586
CAN,1035.1837980473747
CHE,-1357.3687591865887
CHL,-586.3621650664151
CHN,-8095.428498857871
COL,443.2735624490699
CRI,-44.283564054695354
CYP,7.930420834660137
CZE,-380.71998305196485
DEU,-5630.900540785732
DNK,-377.36650438629437
ESP,-1794.962184808788
EST,26.735705427400553
FIN,-239.17812887874618
FRA,-1312.4986009272095
GBR,-191.6682261425104
GRC,-344.64408124311
HRV,-9.10549633197613
HUN,-136.77679635776033
IDN,2742.2632834753786
IND,1748.9059473807988
IRL,-1185.7718211664958
ISL,-22.59550351653964
ISR,-337.5679869358962
ITA,-2859.4706109067624
JPN,-3680.691937211256
KAZ,874.9540985624191
KHM,276.11414232487977
KOR,-4309.969267874587
LAO,178.00541301226718
LTU,-57.4884812521153
LVA,-11.401266962276223
MAR,95.91495798552255
MEX,1006.0717690380957
MLT,-29.372147584591097
MMR,481.00104575827015
NLD,-1705.5236472901465
NOR,4.971530829735382
NZL,-129.18020704753044
PER,110.2027402218933
PHL,444.7162731618575
POL,-328.79764262929984
PRT,-232.42677888845193
ROU,-40.355529203974605
ROW,18152.822612824508
RUS,5462.43859462048
SAU,4288.119038869636
SGP,-1525.4033183479225
SVK,-125.06509706715062
SVN,-49.47954773036334
SWE,-491.2532831014709
THA,-1066.5271094188488
TUN,25.602998481823242
TUR,-239.16336954220472
TWN,-1868.5396383507223
USA,-1003.0986818980446
VNM,-56.504370619577365
ZAF,1109.4195632166172
