country,value
ARG,8.63494213112452e-10
AUS,3.16614544807899e-09
AUT,7.915363620197475e-10
BEL,-1.0074099152978606e-09
BGR,2.2486828466470103e-10
BRA,-1.726988426224904e-09
BRN,6.746048539941031e-12
CAN,6.33229089615798e-09
CHE,7.915363620197475e-10
CHL,-5.037049576489303e-10
CHN,-2.9934466054565e-08
COL,3.597892554635216e-10
CRI,-5.396838831952825e-11
CYP,-1.3492097079882062e-11
CZE,3.597892554635216e-11
DEU,5.756628087416346e-10
DNK,2.15873553278113e-10
ESP,1.1513256174832692e-09
EST,5.846575401282227e-11
FIN,8.994731386588041e-10
FRA,1.726988426224904e-09
GBR,-6.33229089615798e-09
GRC,2.15873553278113e-10
HRV,1.7089989634517277e-10
HUN,-1.798946277317608e-10
IDN,2.1587355327811298e-09
IND,5.180965278674711e-09
IRL,2.878314043708173e-10
ISL,5.846575401282227e-11
ISR,6.476206598343389e-10
ITA,4.3174710655622596e-09
JPN,5.756628087416346e-09
KAZ,1.079367766390565e-10
KHM,1.3492097079882062e-11
KOR,-8.63494213112452e-10
LAO,6.746048539941031e-12
LTU,-8.99473138658804e-12
LVA,-1.079367766390565e-10
MAR,1.798946277317608e-10
MEX,5.756628087416346e-10
MLT,1.3492097079882062e-11
MMR,2.6984194159764123e-11
NLD,2.014819830595721e-09
NOR,5.037049576489303e-10
NZL,7.195785109270432e-11
PER,7.915363620197475e-10
PHL,-2.15873553278113e-10
POL,-2.878314043708173e-10
PRT,7.195785109270432e-11
ROU,3.2381032991716946e-10
ROW,9.210604939866154e-09
RUS,3.741808256820625e-09
SAU,0.0
SGP,1.4391570218540865e-10
SVK,1.9788409050493688e-10
SVN,-8.99473138658804e-12
SWE,5.037049576489303e-10
THA,5.037049576489303e-10
TUN,0.0
TUR,-4.31747106556226e-10
TWN,5.037049576489303e-10
USA,-4.605302469933077e-09
VNM,4.677260321025781e-10
ZAF,1.4391570218540865e-10
