country,value
ARG,136.3658627355525
AUS,1540.4089678981425
AUT,-1161.1570615786775
BEL,-1317.2789542835887
BGR,-178.0513452977211
BRA,5550.760752748978
BRN,187.88952001153592
CAN,1372.367312045144
CHE,-2357.6407868541514
CHL,-1027.492386187211
CHN,-7361.345224933873
COL,719.9744096747104
CRI,-84.93423338738252
CYP,7.988000377046944
CZE,-617.6821983947842
DEU,-9878.781684426101
DNK,-698.5866887414693
ESP,-3172.4289108415214
EST,47.620612391671145
FIN,-441.20394892713927
FRA,-2882.325671743573
GBR,-1084.4370812313769
GRC,-567.6249423731782
HRV,-24.34212562753092
HUN,-236.59874290465348
IDN,5248.540866116675
IND,4147.040975942115
IRL,-1999.9737237401237
ISL,-42.65971263474355
ISR,-622.5573258658537
ITA,-5100.927846526003
JPN,-6991.440330940414
KAZ,1523.8580477948656
KHM,469.2627663034459
KOR,-7012.346656232369
LAO,285.0429773754382
LTU,-99.3644085063477
LVA,-21.784005712746847
MAR,155.7263349795321
MEX,1520.3264375109463
MLT,-48.77880187037574
MMR,952.3919643276605
NLD,-2906.5652193302744
NOR,-85.24156733064667
NZL,-239.73884203038153
PER,215.0150114549779
PHL,697.324687101205
POL,-488.4046705553813
PRT,-416.7229208054295
ROU,-100.54376147872519
ROW,30790.46570820066
RUS,9444.243480895098
SAU,6968.6895122901515
SGP,-2366.468180496348
SVK,-209.9066247408025
SVN,-88.50169388316836
SWE,-933.7876226567928
THA,-1639.3627282233726
TUN,59.053100311611196
TUR,-289.0959693433041
TWN,-2898.4412632890285
USA,-6581.071794262648
VNM,187.8022529791427
ZAF,2047.438096717424
