country,value
ARG,637.2654312973987
AUS,2254.4084523059596
AUT,-3452.28447512191
BEL,-4165.962409364468
BGR,-350.3834896456711
BRA,12023.196381637483
BRN,406.0818657886494
CAN,1258.4184327821185
CHE,-6614.1665219866745
CHL,-2966.2691015549517
CHN,21265.063781332534
COL,1711.553483841247
CRI,-288.5041080593034
CYP,-13.761808600505555
CZE,-1408.5609590394215
DEU,-27977.72990634309
DNK,-2202.7433336907093
ESP,-9256.388203091474
EST,138.2997373816691
FIN,-1391.8749176586143
FRA,-11748.194714205465
GBR,-7655.982527271558
GRC,-1354.6384210724987
HRV,-117.33089628565845
HUN,-633.5214866862036
IDN,17344.116424369513
IND,18483.24488390025
IRL,-5242.495167137878
ISL,-138.72432463449994
ISR,-1935.624050970204
ITA,-15014.183728362594
JPN,-23134.03811415087
KAZ,3831.7892814864813
KHM,1246.6913242035928
KOR,-16282.021630709442
LAO,656.5193735436288
LTU,-269.1084260954056
LVA,-70.51013331421437
MAR,364.14770327827307
MEX,2911.510532090801
MLT,-121.69363811011284
MMR,3288.4763665929395
NLD,-7728.2144802259
NOR,-836.6474551590095
NZL,-726.5589341173527
PER,693.6678966720251
PHL,1532.7730212442257
POL,-776.61571626456
PRT,-1243.0817718051956
ROU,-445.02243710255607
ROW,81976.95561887964
RUS,25325.32263703524
SAU,15717.435797848764
SGP,-4804.1598572821795
SVK,-535.5856236244878
SVN,-261.0077692717078
SWE,-3085.4114288559936
THA,-3223.0062862330824
TUN,237.3034096103457
TUR,13.027373500485666
TWN,-5870.370416263469
USA,-47585.93642851609
VNM,1965.8426246687036
ZAF,5645.203262582425
