country,value
ARG,425.18930345323304
AUS,2134.311378503961
AUT,-2586.3900071213798
BEL,-3071.296136597549
BGR,-297.24996012566004
BRA,9846.344610141281
BRN,334.8012815165782
CAN,1485.597684845456
CHE,-5023.904923488666
CHL,-2230.2458407459926
CHN,7402.525144905532
COL,1364.8720284856413
CRI,-208.58531193272978
CYP,-2.8817401689685367
CZE,-1143.331078428318
DEU,-21241.098700721177
DNK,-1625.8651837656378
ESP,-6956.9833408618015
EST,104.45577681090249
FIN,-1026.0123246268968
FRA,-8172.752167637789
GBR,-4867.769499281764
GRC,-1083.255963233581
HRV,-79.32571450613817
HUN,-490.31362946146123
IDN,12693.0022763288
IND,12648.850776436597
IRL,-4059.9693123537368
ISL,-101.7881832623373
ISR,-1433.9261891772082
ITA,-11272.993819943129
JPN,-16865.769299146796
KAZ,3047.5712376717133
KHM,964.0128629137977
KOR,-13116.936706817114
LAO,527.5714704636472
LTU,-206.90881735716732
LVA,-51.906472136340646
MAR,292.9356729767515
MEX,2485.416348765009
MLT,-95.71169505051233
MMR,2384.0027520456656
NLD,-5967.826614326796
NOR,-512.2117577380725
NZL,-545.6918127832078
PER,518.0941590335423
PHL,1247.972588003933
POL,-720.5934099241255
PRT,-930.0575297752448
ROU,-307.5399251597077
ROW,63142.66343972394
RUS,19578.143439326617
SAU,12818.977385656697
SGP,-4037.859223965917
SVK,-418.21208968904034
SVN,-195.79002037749063
SWE,-2250.8695327382447
THA,-2743.375440836688
TUN,168.02861198375666
TUR,-164.1801029002812
TWN,-4934.7715645268545
USA,-30207.688613471113
VNM,1230.8547566434343
ZAF,4403.644669537578
