country,value
ARG,180.78975739846393
AUS,1702.0657697418992
AUT,-1417.261454175929
BEL,-1626.570635013002
BGR,-203.78211539437328
BRA,6422.406313494773
BRN,217.93736743879242
CAN,1460.3525455725671
CHE,-2844.8681670313144
CHL,-1244.5906517953724
CHN,-5776.843634238983
COL,845.9153845551732
CRI,-106.18434157543757
CYP,6.916975860812941
CZE,-723.3414101318755
DEU,-11953.061728393259
DNK,-862.2914643935695
ESP,-3853.3210727039223
EST,57.96475631214676
FIN,-544.1789750363487
FRA,-3752.750478610107
GBR,-1655.15184419962
GRC,-669.1325916494733
HRV,-33.1665617393451
HUN,-284.1461884471552
IDN,6549.437172482147
IND,5524.542950595846
IRL,-2387.0068673145315
ISL,-53.105984328156026
ISR,-766.1017678255832
ITA,-6211.9769015808115
JPN,-8703.929858794249
KAZ,1823.788535414584
KHM,561.6733162864467
KOR,-8220.287549823344
LAO,333.0829843637999
LTU,-119.2509476591059
LVA,-27.085313635824217
MAR,183.0220071499202
MEX,1730.0761016509016
MLT,-57.753104708225514
MMR,1200.2140015250732
NLD,-3478.29515584927
NOR,-148.45976091300795
NZL,-295.09905849190955
PER,269.2636027910463
PHL,808.6168442862962
POL,-547.7087075872314
PRT,-508.68256094278587
ROU,-134.60351708399983
ROW,36810.501289764055
RUS,11337.881533218198
SAU,8141.595557735458
SGP,-2722.0621791545823
SVK,-249.35640622626423
SVN,-107.81096572471124
SWE,-1163.1404551235555
THA,-1878.9267193005064
TUN,77.6089310244343
TUR,-288.8751353780075
TWN,-3328.970413257584
USA,-10145.394913380718
VNM,348.36659290199657
ZAF,2500.5072670517293
