country,value
ARG,791.0111115296813
AUS,2275.2938802090034
AUT,-4035.426439702873
BEL,-4911.507892382471
BGR,-381.53490643917087
BRA,13375.139332102206
BRN,449.1751346886759
CAN,1031.5941126958164
CHE,-7680.475394286818
CHL,-3467.672053814879
CHN,31928.32436519691
COL,1932.7698494435003
CRI,-343.77278239278
CYP,-22.301744633606614
CZE,-1571.8282797013783
DEU,-32464.637566338763
DNK,-2594.675373074148
ESP,-10806.242061697045
EST,160.82350344440306
FIN,-1641.2168922397857
FRA,-14251.290207595579
GBR,-9659.678982005185
GRC,-1525.679781927433
HRV,-144.10465652801628
HUN,-726.4103964833279
IDN,20489.734096547832
IND,22573.908999354127
IRL,-6022.786330407137
ISL,-163.83082279489602
ISR,-2276.045454283205
ITA,-17532.144614808727
JPN,-27423.7856013376
KAZ,4316.0487779874475
KHM,1430.855688821753
KOR,-18261.373554736663
LAO,739.0013855697769
LTU,-310.1172256144907
LVA,-83.04903735045389
MAR,408.5340998704849
MEX,3158.2511275681095
MLT,-138.52427306404522
MMR,3903.6584368322715
NLD,-8887.733307838862
NOR,-1072.2703939825751
NZL,-845.7529769086843
PER,804.5184567043015
PHL,1713.3499884030257
POL,-790.9180896547223
PRT,-1453.9306755874536
ROU,-539.6430542719311
ROW,94488.72322616562
RUS,29063.95153853429
SAU,17472.975356495277
SGP,-5255.667782437755
SVK,-612.4987251029062
SVN,-305.0479128275268
SWE,-3656.952400387809
THA,-3492.3908711636477
TUN,284.00585953250317
TUR,158.98645798637565
TWN,-6422.1382638294635
USA,-60066.79916090923
VNM,2480.8303819887897
ZAF,6410.390772866111
