country,value
ARG,348.01398691788415
AUS,2048.0215195613528
AUT,-2244.8455802341646
BEL,-2644.548372080974
BGR,-273.18453715114157
BRA,8917.017991291474
BRN,303.6249573592526
CAN,1527.2978130577862
CHE,-4392.590819643072
CHL,-1941.9757679004597
CHN,2755.268370788481
COL,1220.6189592194662
CRI,-177.90873803437498
CYP,0.6767939713099254
CZE,-1029.3793655009517
DEU,-18554.54574396448
DNK,-1400.5487183223756
ESP,-6050.545025111064
EST,90.97236017839711
FIN,-883.5330314916631
FRA,-6822.442169438557
GBR,-3848.5552387087173
GRC,-969.0433777974221
HRV,-65.08366679448234
HUN,-431.8053046980371
IDN,10874.37224376285
IND,10455.52916254509
IRL,-3582.713477739542
ISL,-87.38315949673209
ISR,-1237.482632889393
ITA,-9796.108960139143
JPN,-14437.310758813539
KAZ,2712.4267252341315
KHM,849.2155194710517
KOR,-11775.270357889041
LAO,473.82468697420506
LTU,-181.82783372890728
LVA,-44.5986363807997
MAR,262.747024746265
MEX,2291.440802480078
MLT,-85.0415480917764
MMR,2032.0509365295093
NLD,-5256.9566607586585
NOR,-395.12221754633003
NZL,-473.13755191239056
PER,446.1389986513734
PHL,1127.9754617032302
POL,-683.9593403621984
PRT,-806.7384675380431
ROU,-254.95992248393526
ROW,55590.96367569516
RUS,17235.846975907607
SAU,11558.855360345107
SGP,-3694.450342109085
SVK,-370.4487551714157
SVN,-170.09947758209157
SWE,-1927.4956396491093
THA,-2521.6950937871543
TUN,140.99607463285335
TUR,-217.22163443154568
TWN,-4515.697996592691
USA,-23848.912091006638
VNM,955.4804076096091
ZAF,3875.791204343921
