country,value
ARG,327.14890183833785
AUS,2018.8525511472742
AUT,-2149.1072742232695
BEL,-2525.5361108764864
BGR,-266.03559169471447
BRA,8647.661143685295
BRN,294.50677736832006
CAN,1532.8616103546594
CHE,-4215.025245172495
CHL,-1861.2964963341944
CHN,1554.1637084680426
COL,1179.2534639253668
CRI,-169.41013831968948
CYP,1.584870423602069
CZE,-996.3030551114432
DEU,-17797.976438567082
DNK,-1337.6733415240237
ESP,-5796.482688123219
EST,87.17876992977448
FIN,-843.8186719698508
FRA,-6451.436416689334
GBR,-3573.0353866401856
GRC,-936.1533706041662
HRV,-61.186231475298776
HUN,-415.1720657634576
IDN,10367.221047620144
IND,9854.690422190584
IRL,-3447.520441432338
ISL,-83.36742122945772
ISR,-1182.5899156271616
ITA,-9381.944877239956
JPN,-13762.15986034173
KAZ,2615.457268340694
KHM,816.6679694920797
KOR,-11387.760983230257
LAO,458.3827921294621
LTU,-174.7297692608249
LVA,-42.55598548368545
MAR,254.03418627373514
MEX,2233.7538176289677
MLT,-81.99764055174204
MMR,1934.0956791481474
NLD,-5055.618597294623
NOR,-363.66945244274103
NZL,-452.6881099799244
PER,425.7852432726775
PHL,1093.3238715088874
POL,-671.9012867309452
PRT,-772.1971981534933
ROU,-240.4599750644674
ROW,53457.39356808714
RUS,16570.54743412929
SAU,11191.668063090887
SGP,-3593.0083998389478
SVK,-356.8671249795254
SVN,-162.898947138655
SWE,-1837.565701179648
THA,-2455.5903242728477
TUN,133.47929079122326
TUR,-229.97896464891238
TWN,-4391.913785444893
USA,-22129.129304450784
VNM,880.3237382053361
ZAF,3723.7264000684954
