country,value
ARG,558.6659287015032
AUS,2225.2073710708423
AUT,-3141.3323675390125
BEL,-3770.9814292476663
BGR,-332.398241760556
BRA,11267.306417230313
BRN,381.6047046725298
CAN,1357.1483810118193
CHE,-6044.345393192671
CHL,-2700.912968907926
CHN,15985.531488703758
COL,1589.8203613810845
CRI,-259.48389940103834
CYP,-9.582414624191953
CZE,-1316.7786255681287
DEU,-25569.60481129168
DNK,-1994.781036711394
ESP,-8430.376567762125
EST,126.20117866972154
FIN,-1259.8154750022413
FRA,-10442.388243072735
GBR,-6625.622346313873
GRC,-1259.8344021902271
HRV,-103.41209175585658
HUN,-582.8726537271094
IDN,15669.490461045969
IND,16349.895313216806
IRL,-4821.640316403483
ISL,-125.40400398746023
ISR,-1754.9067654868427
ITA,-13671.070547742589
JPN,-20867.193591443523
KAZ,3559.953306476331
KHM,1146.4874525929536
KOR,-15179.837190027794
LAO,611.2321338938798
LTU,-246.97247356655689
LVA,-63.82293329710598
MAR,339.36669646760225
MEX,2767.7870918573212
MLT,-112.5163329715128
MMR,2962.124895034703
NLD,-7102.021661880171
NOR,-716.1980476559379
NZL,-662.1347280946276
PER,631.9634661243608
PHL,1433.1653725042393
POL,-761.8375454156239
PRT,-1130.637768905521
ROU,-395.1230671584345
ROW,75255.07703910185
RUS,23290.38748316382
SAU,14720.469634029292
SGP,-4543.857355203604
SVK,-493.9460658302892
SVN,-237.56720098703477
SWE,-2783.5754242283288
THA,-3062.8248132118306
TUN,212.37172000694477
TUR,-56.729730488295466
TWN,-5552.45886562232
USA,-41166.07166126242
VNM,1697.0296610027638
ZAF,5214.583500981596
