country,value
ARG,879.7287342051928
AUS,2270.657619129446
AUT,-4359.827116552281
BEL,-5328.666583922148
BGR,-397.6723877319578
BRA,14094.400801430713
BRN,471.7690742259091
CAN,885.4459214615346
CHE,-8272.885495119812
CHL,-3748.9364233794336
CHN,38238.158810246416
COL,2052.2716902169363
CRI,-374.95167718032707
CYP,-27.406543723162994
CZE,-1658.244576078413
DEU,-34945.78049316642
DNK,-2813.6201520099303
ESP,-11668.813421043542
EST,173.25993730893137
FIN,-1780.7431658397973
FRA,-15670.204803544293
GBR,-10808.783771542085
GRC,-1617.4828459299372
HRV,-159.32680016350614
HUN,-777.0002145025458
IDN,22239.72244994345
IND,24891.091306125752
IRL,-6452.698877437095
ISL,-177.85381406247816
ISR,-2466.2341858361333
ITA,-18932.50179867492
JPN,-29828.658998448216
KAZ,4572.6010845778
KHM,1531.2424433158517
KOR,-19318.92067597284
LAO,783.7186283357868
LTU,-332.6829791991489
LVA,-90.0160614404001
MAR,432.1576233714681
MEX,3284.4577437567077
MLT,-147.70197229373386
MMR,4247.184411605704
NLD,-9525.570400359835
NOR,-1208.075153333597
NZL,-911.1467789370246
PER,863.1409426587129
PHL,1810.9234450343956
POL,-792.3013389839455
PRT,-1571.1633899225894
ROU,-592.6799716925809
ROW,101406.53951880627
RUS,31103.706835077333
SAU,18392.06334632625
SGP,-5489.131404795178
SVK,-654.7527547554255
SVN,-329.6000011819942
SWE,-3977.666645365038
THA,-3626.6725425859613
TUN,309.88721693574195
TUR,247.52359197539397
TWN,-6707.636766967033
USA,-67223.71400198627
VNM,2772.228075067994
ZAF,6813.84573452288
