country,value
ARG,805.569310678134
AUS,2275.26594984365
AUT,-4089.202331850761
BEL,-4980.548031503175
BGR,-384.26304860462665
BRA,13495.901751876449
BRN,452.98401192475364
CAN,1008.2751200904187
CHE,-7778.70584130084
CHL,-3514.177084648842
CHN,32956.7987092673
COL,1952.7461881017455
CRI,-348.9209023992745
CYP,-23.131413339384586
CZE,-1586.3580491735543
DEU,-32876.63892585086
DNK,-2630.928654523646
ESP,-10949.213396614967
EST,162.88972152853782
FIN,-1664.3088246574534
FRA,-14485.290333774677
GBR,-9848.594323656347
GRC,-1541.0529075572342
HRV,-146.6129355165186
HUN,-734.8479861484793
IDN,20779.88672555723
IND,22956.181381984105
IRL,-6094.238982954885
ISL,-166.15296134514156
ISR,-2307.5336345703568
ITA,-17764.299102724555
JPN,-27821.60058742446
KAZ,4359.175461592004
KHM,1447.5977534318183
KOR,-18438.70261274759
LAO,746.4671954711596
LTU,-313.86928356656387
LVA,-84.20454842847964
MAR,412.5005380034127
MEX,3179.6790869602355
MLT,-140.0541654202486
MMR,3960.550514282104
NLD,-8993.79748159173
NOR,-1094.5662199363828
NZL,-856.638144012896
PER,814.3935620979174
PHL,1729.653329492432
POL,-791.4497231875571
PRT,-1473.3686213184812
ROU,-548.4193820416156
ROW,95637.3567531838
RUS,29403.972438768007
SAU,17628.01665756733
SGP,-5295.177523598044
SVK,-619.5265913299191
SVN,-309.11520669505626
SWE,-3709.987724834407
THA,-3515.3773252322103
TUN,288.3025454420119
TUR,173.32741583823417
TWN,-6470.444120696192
USA,-61243.41813960506
VNM,2528.9183566708925
ZAF,6478.326594728913
