country,value
ARG,122.74052308548589
AUS,1479.7068613503423
AUT,-1078.142289717638
BEL,-1217.9688459660902
BGR,-168.99483731738601
BRA,5253.750632529711
BRN,177.46581394078765
CAN,1333.9966675500666
CHE,-2198.4357517598096
CHL,-956.9316194268824
CHN,-7722.898788405676
COL,677.710064877765
CRI,-78.1757361001923
CYP,8.185839904180625
CZE,-581.8084307605914
DEU,-9200.591415858631
DNK,-646.0281627898942
ESP,-2951.0506552962734
EST,44.266418528612
FIN,-408.16030960681536
FRA,-2611.021996884815
GBR,-915.2534942187201
GRC,-533.5108411119824
HRV,-21.62971029563468
HUN,-220.85779640104198
IDN,4833.472798583348
IND,3724.497522483518
IRL,-1872.4978953336688
ISL,-39.354284200830556
ISR,-576.0935823256742
ITA,-4739.994252619404
JPN,-6443.675054449932
KAZ,1423.1664688387718
KHM,438.8587510328166
KOR,-6601.65346886118
LAO,268.86421296829224
LTU,-92.75484519514617
LVA,-20.075727727615615
MAR,146.60854595950798
MEX,1446.444151777413
MLT,-45.77641687620175
MMR,873.6104497922157
NLD,-2717.787595106143
NOR,-67.35750822843008
NZL,-221.78645500123255
PER,197.6385274844575
PHL,659.6206772020157
POL,-466.42714850488136
PRT,-386.94771012318427
ROU,-89.98270206035616
ROW,28806.14339231682
RUS,8816.583108751522
SAU,6563.555087513669
SGP,-2243.2982615985443
SVK,-196.72172008649576
SVN,-82.22309630089221
SWE,-860.6264801216794
THA,-1556.0823824552465
TUN,53.279474788952115
TUR,-285.9976160789741
TWN,-2747.719364012643
USA,-5522.42486430241
VNM,140.33167700376956
ZAF,1898.2214452344822
