country,value
ARG,158.0467417351741
AUS,1625.5011256403047
AUT,-1288.075716980128
BEL,-1469.8990296014067
BGR,-191.28786083077634
BRA,5990.631700922745
BRN,203.30817578894388
CAN,1421.655259634713
CHE,-2599.7899244496098
CHL,-1135.0694851388616
CHN,-6664.925603077287
COL,783.2027250939985
CRI,-95.38807978319359
CYP,7.562725265121698
CZE,-671.0780050562761
DEU,-10911.152225986925
DNK,-779.3581146107009
ESP,-3510.4710616291954
EST,52.73714754175146
FIN,-491.9948251295151
FRA,-3307.7498640953604
GBR,-1357.9246405424453
GRC,-618.640498827194
HRV,-28.63517190346258
HUN,-260.4235556458323
IDN,5889.042421836217
IND,4814.051000898321
IRL,-2192.5854295997146
ISL,-47.75145252629085
ISR,-693.8542439975454
ITA,-5652.288871502612
JPN,-7836.870872479942
KAZ,1674.9167895892674
KHM,515.2990485498644
KOR,-7624.89848027201
LAO,309.149873067011
LTU,-109.37892017271305
LVA,-24.412682342578695
MAR,169.3439352328949
MEX,1628.0234196252595
MLT,-53.292161813795545
MMR,1074.3261083597797
NLD,-3192.1722870877434
NOR,-114.55661214825969
NZL,-267.20713187245354
PER,241.79085822316495
PHL,753.2232935967052
POL,-519.6850886084954
PRT,-462.272956657002
ROU,-117.16450472770637
ROW,33793.0089079215
RUS,10394.318041789056
SAU,7571.113759705678
SGP,-2547.30770737198
SVK,-229.76360622683305
SVN,-98.0898545453928
SWE,-1046.6582066688636
THA,-1761.2457921981268
TUN,68.07725790052343
TUR,-290.8680118579257
TWN,-3119.6864928712557
USA,-8292.470348240657
VNM,264.70644855839356
ZAF,2273.3086125848567
