country,value
ARG,15.969866493254736
AUS,498.2477724885645
AUT,-233.8928545343491
BEL,-244.56107380727494
BGR,-49.17543157569858
BRA,1519.5287741876
BRN,48.35562490560083
CAN,504.700095813873
CHE,-514.7089746804683
CHL,-219.33232005993256
CHN,-4817.013974499984
COL,181.34528986171443
CRI,-14.596817503573945
CYP,4.536361819078772
CZE,-154.39629957495134
DEU,-2098.472465483466
DNK,-130.89433153003816
ESP,-665.4104035034429
EST,9.755139962072995
FIN,-83.31886582693414
FRA,-333.5117385433718
GBR,127.50158217349437
GRC,-137.09548462884072
HRV,-1.049057091872995
HUN,-51.43223314340431
IDN,904.4509458085322
IND,379.81470524979113
IRL,-467.119167797142
ISL,-7.664403333564444
ISR,-116.49040270859156
ITA,-1042.2705450322824
JPN,-1227.2049636520085
KAZ,313.490800978386
KHM,107.64118847238464
KOR,-1738.4381287282788
LAO,73.8631847342726
LTU,-21.50177723509166
LVA,-3.6768073243533927
MAR,39.52117023333344
MEX,440.9121269123981
MLT,-11.676537183679194
MMR,148.95043720999473
NLD,-659.1189893688634
NOR,24.275704241160085
NZL,-43.68329204508097
PER,34.93441481752354
PHL,190.18721845216245
POL,-143.85870870205355
PRT,-84.25472415207024
ROU,-6.438652143378548
ROW,7054.868943582433
RUS,2043.4960150598076
SAU,1713.5214698966156
SGP,-650.671310428864
SVK,-48.79832905691985
SVN,-17.89818394860712
SWE,-163.80145233424446
THA,-460.0745242778338
TUN,5.645571017861347
TUR,-122.10731327445777
TWN,-792.3426384060089
USA,933.7906314812947
VNM,-106.01075375641102
ZAF,364.65889502086577
