country,value
ARG,27.997579790340307
AUS,713.7591626432937
AUT,-364.1658224100114
BEL,-388.0560934045798
BGR,-72.44147115072445
BRA,2226.2138789282753
BRN,72.32789917079035
CAN,709.5117800274636
CHE,-786.548428972511
CHL,-337.07668529946756
CHN,-6401.282908523988
COL,269.8007730779185
CRI,-23.55593333669748
CYP,6.111868649790807
CZE,-230.78625300584952
DEU,-3231.5448269604203
DNK,-206.9266838842514
ESP,-1026.1625398762058
EST,15.131633306549887
FIN,-131.57174492313825
FRA,-602.8519564029078
GBR,83.4328050779975
GRC,-206.433117177331
HRV,-2.9801723577035975
HUN,-79.05754881525208
IDN,1458.6172589272335
IND,732.7842382812324
IRL,-703.0377599261359
ISL,-12.161082705611282
ISR,-185.1851269818867
ITA,-1618.5863952092184
JPN,-1973.8991444580836
KAZ,493.60930012274576
KHM,162.82696892565366
KOR,-2609.1077437373533
LAO,109.32185329424324
LTU,-33.22536046356249
LVA,-6.016482294816221
MAR,58.448622095560616
MEX,642.1445458575811
MLT,-17.57877072847533
MMR,246.7172601046464
NLD,-1001.2763554680641
NOR,26.22292657875183
NZL,-70.0483186526347
PER,57.29577000842438
PHL,278.05199889131393
POL,-210.04256424916866
PRT,-131.07326658895997
ROU,-14.98705680581152
ROW,10697.50104017959
RUS,3154.4001891105236
SAU,2589.0006837494016
SGP,-955.0759557523659
SVK,-74.05899721899499
SVN,-27.877144540959492
SWE,-262.989611569821
THA,-672.2458158733423
TUN,10.843510127813682
TUR,-169.66531164178363
TWN,-1169.0663989604782
USA,686.5098961034521
VNM,-113.32315307477117
ZAF,593.3865603765462
