country,value
ARG,584.431344296833
AUS,2236.4385791444547
AUT,-3244.37942433739
BEL,-3901.6599198065815
BGR,-338.47896445828184
BRA,11520.741036377767
BRN,389.8432302288605
CAN,1326.3431865079233
CHE,-6233.303785355093
CHL,-2788.7070556423737
CHN,17700.85699344434
COL,1630.4773972933215
CRI,-269.0637468338272
CYP,-10.936195778409196
CZE,-1347.5909733094643
DEU,-26368.92221535015
DNK,-2063.6090059025705
ESP,-8704.07575492041
EST,130.21734738617175
FIN,-1303.5024684682999
FRA,-10872.659102646583
GBR,-6963.812852549033
GRC,-1291.5545125345063
HRV,-107.99420137371055
HUN,-599.7486572747098
IDN,16224.078891373789
IND,17052.66691525925
IRL,-4961.526525098274
ISL,-129.81220737333174
ISR,-1814.7300357061604
ITA,-14116.208161043896
JPN,-21616.63568938341
KAZ,3651.170277814275
KHM,1179.8520515165274
KOR,-15549.021310967399
LAO,626.3528631087412
LTU,-254.33091276106407
LVA,-66.03867722525658
MAR,347.67076920748514
MEX,2816.4559488760524
MLT,-115.57487365661935
MMR,3070.1165050285945
NLD,-7310.210454680711
NOR,-755.6706713287306
NZL,-683.550819878926
PER,652.5955829067752
PHL,1466.4662525060542
POL,-767.3409659577864
PRT,-1167.8991189673409
ROU,-411.6056658196924
ROW,77487.13946179322
RUS,23968.138506649175
SAU,15055.921689756718
SGP,-4631.79168226685
SVK,-507.80070564619103
SVN,-245.33227979205003
SWE,-2883.3564407009712
THA,-3117.2899167529745
TUN,220.63192852490738
TUR,-34.30198909403254
TWN,-5659.840666907323
USA,-43273.44143279465
VNM,1785.592322411875
ZAF,5359.110958913399
