country,value
ARG,55.44927666763626
AUS,1040.111664405705
AUT,-609.9978035073483
BEL,-667.6031443196042
BGR,-110.38713120189095
BRA,3393.6518794133385
BRN,112.3889035009073
CAN,999.9081505501895
CHE,-1284.0218984494536
CHL,-554.223468856001
CHN,-7981.421668901315
COL,421.7560798360282
CRI,-41.49947470959396
CYP,7.784470574101873
CZE,-362.1380493556138
DEU,-5321.177053314405
DNK,-354.8182951576891
ESP,-1695.3694432095394
EST,25.227584733158395
FIN,-224.97352720756837
FRA,-1212.144904984152
GBR,-144.81073598115563
GRC,-327.3925618497581
HRV,-8.18936543279903
HUN,-129.38107736179958
IDN,2569.931238274302
IND,1601.1007569128037
IRL,-1124.6282158824179
ISL,-21.203383111103058
ISR,-317.4603963624117
ITA,-2698.0767147910356
JPN,-3452.336812231502
KAZ,826.1100273783294
KHM,261.7160479663538
KOR,-4098.913170393603
LAO,169.55846010059028
LTU,-54.38469198396799
LVA,-10.680871979824293
MAR,91.26082384606175
MEX,962.8185737848975
MLT,-27.891174528681198
MMR,449.12320488177573
NLD,-1615.9022308214232
NOR,9.176009682411985
NZL,-121.35964722920626
PER,103.04164230673764
PHL,424.4349594625826
POL,-314.83337623363167
PRT,-219.21651513676014
ROU,-36.639650627177474
ROW,17207.04461532356
RUS,5167.083384733913
SAU,4077.5817559770076
SGP,-1456.4868543273594
SVK,-118.63229007212324
SVN,-46.66765928054547
SWE,-460.7082833001804
THA,-1019.1510601746295
TUN,23.480546311409306
TUR,-232.21493688909376
TWN,-1784.0672483868234
USA,-712.1156406977344
VNM,-68.13369761939995
ZAF,1041.5140692319353
