country,value
ARG,6.9707697159897775
AUS,261.85253734290575
AUT,-112.5431912652143
BEL,-114.96422965638473
BGR,-25.138529287264358
BRA,780.8017522243696
BRN,24.41164893859578
CAN,270.5614117216233
CHE,-253.73528723722373
CHL,-106.9421213981477
CHN,-2706.5113479341053
COL,91.88065199064786
CRI,-6.712973155116002
CYP,2.5707667200908664
CZE,-77.8691637137875
DEU,-1025.6988581395638
DNK,-61.78673936667974
ESP,-324.29164308741815
EST,4.706883451669316
FIN,-39.222779550832506
FRA,-130.1475822769568
GBR,103.56838064536498
GRC,-68.23326395006475
HRV,-0.008010895286060525
HUN,-25.173328477954776
IDN,416.8522039838336
IND,133.3713681311315
IRL,-234.21386953802494
ISL,-3.5614436760377255
ISR,-54.65464466202437
ITA,-503.28217574484904
JPN,-568.8135594651536
KAZ,147.50565564341116
KHM,53.51399449635963
KOR,-874.6824465441397
LAO,37.51069458973183
LTU,-10.438556242698418
LVA,-1.6505542289073698
MAR,20.21076293905862
MEX,228.9633782588427
MLT,-5.869637025838614
MMR,66.25085037352565
NLD,-327.3095126995876
NOR,16.042966292993434
NZL,-20.223046572389357
PER,15.75168809201238
PHL,98.34828700855438
POL,-74.40488535724188
PRT,-40.48145524255247
ROU,-1.1768093231457466
ROW,3496.113068223961
RUS,992.4150431304492
SAU,856.0743217471228
SGP,-334.8485760205008
SVK,-24.201432284923477
SVN,-8.66397576669948
SWE,-75.81128093185775
THA,-237.4210474093164
TUN,1.9921625576811295
TUR,-65.66997484776175
TWN,-406.57327183370506
USA,730.2681167545388
VNM,-70.02476352312357
ZAF,164.44660334299107
