country,value
ARG,664.3163745113351
AUS,2261.232492862195
AUT,-3557.1052754877833
BEL,-4299.531986156453
BGR,-356.2136883871718
BRA,12272.23922485906
BRN,414.08464912385733
CAN,1221.419322119311
CHE,-6806.024039764784
CHL,-3056.020531139858
CHN,23111.937936858638
COL,1751.9689571377019
CRI,-298.36029697105647
CYP,-15.232150051933592
CZE,-1438.721937064999
DEU,-28786.962701623124
DNK,-2273.0194871421577
ESP,-9534.903402108697
EST,142.3643015796167
FIN,-1436.5410585679429
FRA,-12193.185871364893
GBR,-8009.666300093436
GRC,-1386.0024616472383
HRV,-122.08231804322612
HUN,-650.4136665077543
IDN,17909.239712469793
IND,19210.500560356028
IRL,-5383.5562719223
ISL,-143.22610914353245
ISR,-1996.6728799449852
ITA,-15466.865953937651
JPN,-23901.62768498841
KAZ,3921.1909495291393
KHM,1280.1519642447615
KOR,-16645.854250221826
LAO,671.566680308715
LTU,-276.52584181055687
LVA,-72.76470287459037
MAR,372.31973936246976
MEX,2957.9336093340276
MLT,-124.75359580532592
MMR,3398.785493886368
NLD,-7937.988103812608
NOR,-878.1150355470662
NZL,-748.1404261959053
PER,714.0806545677759
PHL,1565.7885048836936
POL,-780.4117079907096
PRT,-1280.987518668183
ROU,-461.9430140028833
ROW,84234.29619491892
RUS,26004.567197323588
SAU,16043.527036785224
SGP,-4888.648876899177
SVK,-549.5153454701762
SVN,-268.91588953858184
SWE,-3187.640722969361
THA,-3274.2843362797744
TUN,245.70808945495682
TUR,37.88641606258721
TWN,-5973.586244763803
USA,-49789.26614663037
VNM,2057.450924581668
ZAF,5786.720844412121
