country,value
ARG,150.65569978814017
AUS,1597.910697556642
AUT,-1245.457867447237
BEL,-1418.5496701584175
BGR,-186.9211308005131
BRA,5844.727865847335
BRN,198.19724245441955
CAN,1406.300152591258
CHE,-2518.6368499540863
CHL,-1098.9820297425717
CHN,-6917.145909530767
COL,762.1480601164932
CRI,-91.86217457168429
CYP,7.721254125328336
CZE,-653.3351645320344
DEU,-10565.071023821743
DNK,-752.1827878724076
ESP,-3397.009146907728
EST,51.02060307670293
FIN,-474.9046381290758
FRA,-3163.53554226275
GBR,-1264.194613517609
GRC,-601.6568014431477
HRV,-27.175026385979976
HUN,-252.4549322330613
IDN,5673.222957991906
IND,4587.391515982375
IRL,-2128.1986755316652
ISL,-46.03686240903957
ISR,-669.8806076912364
ITA,-5467.204916168696
JPN,-7551.963255757947
KAZ,1624.5755270283032
KHM,499.89774102574455
KOR,-7421.180482960528
LAO,301.1347357447034
LTU,-106.02780441059207
LVA,-23.527899386196097
MAR,164.81268488762154
MEX,1592.5283856201377
MLT,-51.786455805182335
MMR,1033.194981941665
NLD,-3096.653332280896
NOR,-104.46049394659924
NZL,-257.9821017796397
PER,232.7752536328788
PHL,734.6743414910885
POL,-509.48059905888766
PRT,-446.97394566571126
ROU,-111.52363649867087
ROW,32788.728948690754
RUS,10076.532642919343
SAU,7371.01829732956
SGP,-2487.539797397662
SVK,-223.134292046902
SVN,-94.87161133159658
SWE,-1008.62764370589
THA,-1721.0154739323361
TUN,65.02259789661241
TUR,-290.65311386947195
TWN,-3046.5700184994007
USA,-7705.946948669191
VNM,238.3415987747382
ZAF,2197.781491583955
