country,value
ARG,13.482539193472366
AUS,441.39294270278424
AUT,-202.74313037125455
BEL,-210.8099092836427
BGR,-43.269810869820034
BRA,1338.3647659272372
BRN,42.41796926320974
CAN,449.23707727280595
CHE,-448.5774214741346
CHL,-190.7428850294124
CHN,-4342.326099232163
COL,159.13411249387283
CRI,-12.523599434867341
CYP,4.092496580090585
CZE,-135.3417260426587
DEU,-1825.391871806146
DNK,-112.9527786456337
ESP,-578.4872283288221
EST,8.461588862275518
FIN,-71.88737860554004
FRA,-276.34722818443265
GBR,128.3278923506911
GRC,-119.85550542235715
HRV,-0.7016724576562194
HUN,-44.76224375418076
IDN,776.1804130344632
IND,307.567078172383
IRL,-408.67351283631285
ISL,-6.590520466013676
ISR,-100.42865911588801
ITA,-904.2475026208613
JPN,-1054.6382154170603
KAZ,270.65147853880677
KHM,94.03364110600324
KOR,-1523.2563929842331
LAO,64.86787387558009
LTU,-18.690779508886433
LVA,-3.1407680252914156
MAR,34.73093036648634
MEX,389.2998853519015
MLT,-10.224296735612059
MMR,126.82378780708025
NLD,-575.4617675692047
NOR,22.992019614735224
NZL,-37.54884803581573
PER,29.835099444930734
PHL,167.654206977698
POL,-126.91192659991218
PRT,-73.02974208717606
ROU,-4.796942414311552
ROW,6159.069523837543
RUS,1776.278037772139
SAU,1499.514287841381
SGP,-573.1059709690934
SVK,-42.61523962143392
SVN,-15.522319607819288
SWE,-140.71582190120054
THA,-405.55873691499795
TUN,4.573405596518605
TUR,-108.87289160661773
TWN,-697.55114381528
USA,927.5005193300536
VNM,-99.90968452532884
ZAF,311.728598994245
