country,value
ARG,31.38270336302818
AUS,764.0023188305175
AUT,-397.8996280079449
BEL,-425.8586262414555
BGR,-78.04689304447385
BRA,2397.755050215627
BRN,78.1485326971699
CAN,755.9123528289567
CHE,-855.8510585895439
CHL,-367.23201562315484
CHN,-6714.994874287955
COL,291.67226962073636
CRI,-25.946561033196584
CYP,6.424294015278974
CZE,-249.68239765326402
DEU,-3521.2643759407806
DNK,-226.93506248023476
ESP,-1118.681041247184
EST,16.521787768901092
FIN,-144.2403321408308
FRA,-679.4280040330136
GBR,62.035459215000934
GRC,-223.72489713998448
HRV,-3.587603044492016
HUN,-86.07862917739533
IDN,1606.673956939201
IND,838.2422830372694
IRL,-762.56987358868
ISL,-13.373546664185495
ISR,-203.12106367747822
ITA,-1767.1670092067066
JPN,-2171.644620694494
KAZ,539.8463498402832
KHM,176.75345579312736
KOR,-2823.2595539032604
LAO,118.05703748035732
LTU,-36.1831477763075
LVA,-6.639312381958836
MAR,63.16341866018844
MEX,690.0105811163952
MLT,-19.046013780485183
MMR,273.27828293003387
NLD,-1087.657159774608
NOR,25.170898715262634
NZL,-76.98083109161371
PER,63.33235187780064
PHL,299.48520969358367
POL,-225.77606148845888
PRT,-143.18310730377968
ROU,-17.583051207612957
ROW,11615.386384081887
RUS,3435.5776608141964
SAU,2803.122543399199
SGP,-1028.8362984968646
SVK,-80.37386669524787
SVN,-30.4590850389232
SWE,-289.4226087124714
THA,-723.534246753487
TUN,12.393731351657983
TUR,-180.14861255442486
TWN,-1259.5772741586802
USA,558.7099457460864
VNM,-111.08434863869263
ZAF,654.0138332262128
