country,value
ARG,38.687870188348526
AUS,860.7491161605241
AUT,-466.7902880339889
BEL,-503.6665488685857
BGR,-89.06971268672511
BRA,2735.7864159412948
BRN,89.69172097759004
CAN,843.6428177179996
CHE,-996.2518530190134
CHL,-428.42459020014445
CHN,-7251.945714742431
COL,335.23835417028977
CRI,-30.9048033652219
CYP,6.973362319208997
CZE,-287.34599371253324
DEU,-4109.729814456845
DNK,-268.1022899698116
ESP,-1306.850444472807
EST,19.355830697163096
FIN,-170.26901919245114
FRA,-843.3329803406239
GBR,7.721543760356245
GRC,-258.30242225905323
HRV,-4.943896993979536
HUN,-100.2964597397364
IDN,1913.79657076117
IND,1068.191557934963
IRL,-882.3305535938529
ISL,-15.880150943012115
ISR,-239.9847969789033
ITA,-2070.105109547107
JPN,-2580.948842735847
KAZ,633.7430418740322
KHM,204.8043707421759
KOR,-3250.2438471195887
LAO,135.3906519778416
LTU,-42.16638751948572
LVA,-7.9302843749426515
MAR,72.56386553580253
MEX,783.6036449926588
MLT,-21.986472766847587
MMR,328.8326638051667
NLD,-1261.875276037717
NOR,21.650910074319334
NZL,-91.26149164595172
PER,75.92088399691373
PHL,341.79991013664005
POL,-256.4745958338401
PRT,-167.89555254266025
ROU,-23.2904895190884
ROW,13463.296573840656
RUS,4004.570906180958
SAU,3229.9743318444453
SGP,-1174.1683207566052
SVK,-93.05868113250965
SVN,-35.729629663137175
SWE,-344.1529092408728
THA,-824.3222837897997
TUN,15.759385664249656
TUR,-199.53412960629282
TWN,-1437.8756219874404
USA,228.9314849150058
VNM,-102.18622564239834
ZAF,778.9506988070526
