country,value
ARG,165.22793008295963
AUS,1650.705327509424
AUT,-1330.5610875882612
BEL,-1521.5881479447673
BGR,-195.29173614004526
BRA,6134.079986999379
BRN,207.8866889736204
CAN,1434.854321737228
CHE,-2680.5082894277525
CHL,-1171.2976358928756
CHN,-6379.059781611174
COL,803.9265340155093
CRI,-98.9341636111486
CYP,7.31896355921442
CZE,-688.1830716021932
DEU,-11252.004581676056
DNK,-806.7373733671795
ESP,-3622.7555351229557
EST,54.47710053699035
FIN,-509.22752357690644
FRA,-3452.830355447062
GBR,-1455.2595528126114
GRC,-635.3008522037094
HRV,-30.10811093462937
HUN,-268.10874682313
IDN,6106.750765426302
IND,5050.029184820272
IRL,-2257.335701330126
ISL,-49.587093624759476
ISR,-717.2172657104685
ITA,-5835.761684894099
JPN,-8119.544351282655
KAZ,1723.4037926235872
KHM,530.6135142070864
KOR,-7815.907411017897
LAO,317.1472205061383
LTU,-112.50499957069695
LVA,-25.277410362505233
MAR,173.99114438509412
MEX,1661.1062034947395
MLT,-54.73942510586161
MMR,1115.6634913049977
NLD,-3285.8900955118766
NOR,-126.61300554134804
NZL,-276.33561527872297
PER,250.8222079676954
PHL,771.8852513559987
POL,-528.4857085549778
PRT,-477.5370038386999
ROU,-122.84781682899398
ROW,34786.132405287244
RUS,10698.219374836603
SAU,7746.62142453102
SGP,-2605.067941166701
SVK,-236.07410113067715
SVN,-101.27195231199477
SWE,-1085.1191529978048
THA,-1800.432023016606
TUN,71.273649220083
TUR,-290.3004478599911
TWN,-3186.12195591849
USA,-8895.139337399472
VNM,292.16984338651247
ZAF,2348.5617192784766
