country,value
ARG,820.219987711129
AUS,2274.9345387725766
AUT,-4143.096954137417
BEL,-5049.786170246239
BGR,-386.9753334797992
BRA,13616.309053689092
BRN,456.7754103353926
CAN,984.5328766393957
CHE,-7877.141123285959
CHL,-3560.8322766277975
CHN,33994.668651944536
COL,1972.6990780230765
CRI,-354.0886587786738
CYP,-23.96962563079324
CZE,-1600.8366320562955
DEU,-33289.26561791254
DNK,-2667.2789370052305
ESP,-11092.50717478769
EST,164.95865515659997
FIN,-1687.4670128920086
FRA,-14720.302377474656
GBR,-10038.569738617503
GRC,-1556.3968752545989
HRV,-149.13291616323835
HUN,-743.2834297362756
IDN,21070.66466169826
IND,23340.060293747392
IRL,-6165.772648825958
ISL,-168.4812453275387
ISR,-2339.107144805171
ITA,-17996.958537556864
JPN,-28220.638964727852
KAZ,4402.15429410525
KHM,1464.3364270764573
KOR,-18615.601663261506
LAO,753.9277814567083
LTU,-317.62503396723497
LVA,-85.36238333423435
MAR,416.4553470146053
MEX,3200.9474870199683
MLT,-141.58396093171052
MMR,4017.5910381443273
NLD,-9099.960945075507
NOR,-1116.9997124178346
NZL,-867.5294803923133
PER,824.2285697923876
PHL,1745.9396844345786
POL,-791.8590897386141
PRT,-1492.8478800397286
ROU,-557.2217708384717
ROW,96787.75496263173
RUS,29743.97963885176
SAU,17782.310194670357
SGP,-5334.443859417261
SVK,-626.560261346555
SVN,-313.19249554060946
SWE,-3763.192680311173
THA,-3538.1194713194095
TUN,292.60636755372127
TUR,187.83730009214503
TWN,-6518.45640680711
USA,-62426.63399483984
VNM,2577.2021744005738
ZAF,6545.986009939174
