country,value
ARG,733.72350320941
AUS,2272.300367382176
AUT,-3821.548560102939
BEL,-4637.384901480769
BGR,-370.4574258458728
BRA,12888.537410753972
BRN,433.7620258747549
CAN,1120.5199346615943
CHE,-7289.650610200989
CHL,-3283.1680248195103
CHN,27910.41731505672
COL,1852.6353482474972
CRI,-323.3810396173865
CYP,-19.070091639346032
CZE,-1513.1935811369347
DEU,-30823.149886179606
DNK,-2450.6629653981254
ESP,-10237.692381745372
EST,152.58753154946106
FIN,-1549.532233311098
FRA,-13325.692282009266
GBR,-8914.918633003668
GRC,-1463.8951498701686
HRV,-134.19148838391772
HUN,-692.6434408742152
IDN,19335.70247452876
IND,21061.446909340044
IRL,-5737.811950233033
ISL,-154.60587715712316
ISR,-2150.9677367348545
ITA,-16608.747685412898
JPN,-25845.124644890067
KAZ,4142.055184652784
KHM,1363.8687688206367
KOR,-17547.72819358397
LAO,709.0851423891778
LTU,-295.14677515374774
LVA,-78.45166983773767
MAR,392.5529313050975
MEX,3070.910321724005
MLT,-132.4041426685341
MMR,3677.6309278071567
NLD,-8464.513991296471
NOR,-984.500997128952
NZL,-802.2822228435069
PER,764.6468092532386
PHL,1647.9594783882671
POL,-787.5436047582416
PRT,-1376.6092954517426
ROU,-504.8123318500889
ROW,89912.29496883551
RUS,27703.892794071297
SAU,16845.27950424949
SGP,-5095.138458434679
SVK,-584.4463020169244
SVN,-288.88212508086826
SWE,-3446.552029456968
THA,-3397.974007477762
TUN,266.8964439400557
TUR,103.35443981261467
TWN,-6225.908993973206
USA,-55428.08538089104
VNM,2290.506777470232
ZAF,6135.903798613789
