country,value
ARG,776.5464931788658
AUS,2275.015736657931
AUT,-3981.7712401325853
BEL,-4842.668668941001
BGR,-378.79060960871647
BRA,13254.022517205714
BRN,445.3486463067226
CAN,1054.484308117701
CHE,-7582.452221715787
CHL,-3421.3176136143657
CHN,30909.343796391167
COL,1912.7703992173585
CRI,-338.6445124910171
CYP,-21.48070252458952
CZE,-1557.247199576517
DEU,-32053.27511268152
DNK,-2558.520617640981
ESP,-10663.599359734295
EST,158.76009061160656
FIN,-1618.1922562226412
FRA,-14018.31635792219
GBR,-9471.838580344871
GRC,-1510.2775242324592
HRV,-141.60821093502597
HUN,-717.9709369948549
IDN,20200.223012350045
IND,22193.270685778083
IRL,-5951.416291780018
ISL,-161.51493780760413
ISR,-2244.643709926676
ITA,-17300.504483042743
JPN,-27027.21092099143
KAZ,4272.773800917578
KHM,1414.110993655253
KOR,-18083.6125812286
LAO,731.5303207402961
LTU,-306.3688360106761
LVA,-81.89594452701358
MAR,404.55608507669325
MEX,3136.6620445754684
MLT,-136.99432271941572
MMR,3846.9176019949105
NLD,-8781.770768748844
NOR,-1050.1140895265535
NZL,-834.8742871484369
PER,794.6048296700283
PHL,1697.0293856712656
POL,-790.2630501005037
PRT,-1434.534996740644
ROU,-530.8935394168964
ROW,93341.87665076363
RUS,28723.924197911998
SAU,17317.183607776795
SGP,-5215.911887061572
SVK,-605.4767466457071
SVN,-300.9908656565773
SWE,-3604.088975957782
THA,-3469.158733084819
TUN,279.71659312386646
TUR,144.81640862075884
TWN,-6373.535389459318
USA,-58896.8622811456
VNM,2432.9416249422875
ZAF,6342.179532799863
