country,value
ARG,402.49594091594344
AUS,2112.070807731509
AUT,-2487.8194030108034
BEL,-2947.8043535181946
BGR,-290.51963051793774
BRA,9582.893657548015
BRN,326.0084376354165
CAN,1500.908987033855
CHE,-4842.015792057689
CHL,-2146.9634524757785
CHN,6006.495403162715
COL,1323.741435024448
CRI,-199.67711810129964
CYP,-1.8062897977327526
CZE,-1111.0603418700964
DEU,-20467.661897478392
DNK,-1560.686443041542
ESP,-6695.362295147558
EST,100.57238273510794
FIN,-984.7708309393844
FRA,-7779.010727160763
GBR,-4568.157549049692
GRC,-1050.7684627393778
HRV,-75.16463407324183
HUN,-473.5563907948506
IDN,12166.818797573314
IND,12008.394453223504
IRL,-3922.983674073654
ISL,-97.61918468132177
ISR,-1377.1384011367502
ITA,-10846.852236104593
JPN,-16161.920253897315
KAZ,2952.511150249446
KHM,931.0863952443266
KOR,-12735.91578972992
LAO,512.2599148643534
LTU,-199.70690283723278
LVA,-49.794588813794405
MAR,284.3598010873245
MEX,2431.2054981837173
MLT,-92.66073683939622
MMR,2282.067397229462
NLD,-5763.78264372234
NOR,-477.68369945069674
NZL,-524.8188840415424
PER,497.4487490431019
PHL,1213.8785183567318
POL,-710.9891104285471
PRT,-894.4539941522006
ROU,-292.2416136719107
ROW,60972.015630881906
RUS,18906.958019407448
SAU,12462.921994620427
SGP,-3941.535160033492
SVK,-404.53004220117737
SVN,-188.37471654973115
SWE,-2157.1569189474244
THA,-2681.546549004962
TUN,160.19803721953681
TUR,-180.62437908945597
TWN,-4817.216983266882
USA,-28338.9039971081
VNM,1150.3230016390191
ZAF,4253.62166095498
