country,value
ARG,258.49095009609914
AUS,1899.4835850041738
AUT,-1821.0869724786867
BEL,-2120.0625466167
BGR,-239.96462907127895
BRA,7690.413857367561
BRN,261.82094668412975
CAN,1528.0660033515624
CHE,-3604.1053271306864
CHL,-1585.0515294383101
CHN,-2173.0498118974597
COL,1033.954450569582
CRI,-140.66404498067305
CYP,4.357210582896585
CZE,-878.7086801415419
DEU,-15192.731793119034
DNK,-1123.3435810388974
ESP,-4925.925818424676
EST,74.13292933413611
FIN,-708.5894775644973
FRA,-5209.0601383688545
GBR,-2668.3272298427783
GRC,-820.162728365749
HRV,-48.20063563223582
HUN,-357.33987071367767
IDN,8641.144150599232
IND,7850.638558549328
IRL,-2978.7461168689833
ISL,-69.69749129582736
ISR,-995.1685819747619
ITA,-7962.156130233502
JPN,-11470.423403390687
KAZ,2272.2207813082696
KHM,703.8195815313503
KOR,-10016.765188449519
LAO,403.9868508281108
LTU,-150.15339993484525
LVA,-35.584578392826415
MAR,223.2453900908405
MEX,2023.1505563360006
MLT,-71.36465125495047
MMR,1601.4313179306173
NLD,-4357.802611570764
NOR,-261.1763043594913
NZL,-382.2951858270707
PER,355.67363437566416
PHL,970.5506222581771
POL,-623.8147977403229
PRT,-653.9614632172036
ROU,-191.7757474228601
ROW,46079.18687955223
RUS,14259.28445926764
SAU,9881.66564915464
SGP,-3225.4885178672866
SVK,-309.5718368142695
SVN,-138.2235087102399
SWE,-1532.1748896025247
THA,-2214.0738064633256
TUN,108.01941428208302
TUR,-265.5930968112292
TWN,-3943.440967380538
USA,-16478.972121513067
VNM,631.2706284219632
ZAF,3188.7908044631586
