country,value
ARG,103.57056986253131
AUS,1382.3552282841126
AUT,-956.1392961293418
BEL,-1072.838107185042
BGR,-155.04671488827506
BRA,4802.05136530144
BRN,161.60886392916524
CAN,1267.7314377734415
CHE,-1963.106699456417
CHL,-852.8751242458144
CHN,-8103.9153811616325
COL,614.1289472983375
CRI,-68.3672981997265
CYP,8.348262477381237
CZE,-527.5909128110213
DEU,-8199.215787397054
DNK,-569.2218394837448
ESP,-2625.190405167879
EST,39.3255838155561
FIN,-359.8740995924654
FRA,-2223.4078265650214
GBR,-682.1353144729947
GRC,-482.1954743169346
HRV,-17.797954154223476
HUN,-197.48231649727427
IDN,4229.823991813724
IND,3125.486498666887
IRL,-1682.737534212425
ISL,-34.537045164000695
ISR,-508.08571463488795
ITA,-4209.034424830988
JPN,-5646.957162173003
KAZ,1272.395491421388
KHM,393.7043325191785
KOR,-5982.1407769289735
LAO,244.4185828903768
LTU,-82.94705560041493
LVA,-17.58392657918447
MAR,132.87407248228794
MEX,1332.2910852561997
MLT,-41.28341771521394
MMR,759.4391086920556
NLD,-2437.1999937854926
NOR,-43.13556699960735
NZL,-195.44599490298393
PER,172.35400011458938
PHL,602.3468216080021
POL,-431.7385165219103
PRT,-343.21189947426063
ROU,-74.97116871960957
ROW,25856.358864133792
RUS,7884.475797097616
SAU,5950.723541034005
SGP,-2054.472333259445
SVK,-177.02876519737697
SVN,-72.98341016297555
SWE,-754.1708768699548
THA,-1428.0020858967662
TUN,45.01278110518896
TUR,-278.35495183167393
TWN,-2516.594353565279
USA,-4064.1357627859516
VNM,75.30095769471289
ZAF,1677.0271042703805
