country,value
ARG,677.9965088145252
AUS,2264.121047387439
AUT,-3609.7249076672883
BEL,-4366.6597933061685
BGR,-359.09960612587037
BRA,12396.217789881961
BRN,418.0574734798906
CAN,1202.1859378923828
CHE,-6902.299620229456
CHL,-3101.1355661225393
CHN,24051.144797242996
COL,1772.1452467800207
CRI,-303.32148805148495
CYP,-15.981381673910816
CZE,-1453.7222074363547
DEU,-29192.731783315332
DNK,-2308.328458575634
ESP,-9674.729548021822
EST,144.40207361869167
FIN,-1458.9900115807634
FRA,-12417.429694669097
GBR,-8188.345883318727
GRC,-1401.6400526798705
HRV,-124.47816007838064
HUN,-658.860199624807
IDN,18193.00882733665
IND,19577.00425127738
IRL,-5454.226733783755
ISL,-145.48798496241653
ISR,-2027.3431519671115
ITA,-15694.097090919673
JPN,-24287.56726832534
KAZ,3965.6651093962096
KHM,1296.8895302936126
KOR,-16827.10779045937
LAO,679.0816360197938
LTU,-280.24136862219046
LVA,-73.89644848553904
MAR,376.3889720951339
MEX,2980.877001906316
MLT,-126.2836613090741
MMR,3454.2100386573406
NLD,-8043.058948862298
NOR,-899.085908132407
NZL,-758.9484813835691
PER,724.2502626359557
PHL,1582.263683170682
POL,-782.1046616698366
PRT,-1300.0156786189787
ROU,-470.45351251725367
ROW,85365.98585335058
RUS,26344.3145152587
SAU,16205.413167178303
SGP,-4930.481285913345
SVK,-556.4894116716041
SVN,-272.8869938640026
SWE,-3239.0466153992784
THA,-3299.5341040827675
TUN,249.92630207480542
TUR,50.605461208179754
TWN,-6024.696313034125
USA,-50902.32186036946
VNM,2103.6096234602296
ZAF,5857.088526396453
