country,value
ARG,69.9004820688197
AUS,1163.1240005594523
AUT,-721.8685605980252
BEL,-797.3556042628817
BGR,-125.76465776453756
BRA,3873.0972394207183
BRN,129.07604351617064
CAN,1101.421907669222
CHE,-1505.6910111094196
CHL,-651.4423847434451
CHN,-8245.271281582762
COL,486.19135075178235
CRI,-50.00780009875924
CYP,8.157476655263444
CZE,-417.73924563135654
DEU,-6258.199421973424
DNK,-423.4570335164993
ESP,-1997.0139386531216
EST,29.797757733100795
FIN,-268.19563823007616
FRA,-1522.5518725269278
GBR,-295.3836403391262
GRC,-379.11434077315135
HRV,-11.056517201820935
HUN,-151.7057534745825
IDN,3096.393353222586
IND,2061.2848540356626
IRL,-1308.7261246875157
ISL,-25.449651566196657
ISR,-378.62339706978935
ITA,-3187.3062344888144
JPN,-4149.454623717833
KAZ,973.33983292166
KHM,305.11370855406335
KOR,-4730.7333739198775
LAO,194.79510682090955
LTU,-63.75089893403524
LVA,-12.878920085529538
MAR,105.20018735886575
MEX,1090.8394785651465
MLT,-32.33965832761691
MMR,546.802558887461
NLD,-1886.0413397354891
NOR,-4.686187011083196
NZL,-145.14996279481002
PER,124.95340203546036
PHL,484.8655812196667
POL,-355.9858239405992
PRT,-259.28645301855636
ROU,-48.215144933378134
ROW,20055.993060104876
RUS,6058.403168969464
SAU,4707.456531984898
SGP,-1661.3191788545382
SVK,-137.974827892145
SVN,-55.191218361707186
SWE,-553.9527616116736
THA,-1159.7617109538642
TUN,30.062691770188952
TUR,-251.6506860538636
TWN,-2035.0959584147802
USA,-1648.628269698248
VNM,-29.79787060517861
ZAF,1247.5492043322456
