country,value
ARG,196.9842534103752
AUS,1750.582376944026
AUT,-1505.1128688297902
BEL,-1733.3216413749012
BGR,-212.10257426385274
BRA,6708.204654324985
BRN,227.877280359878
CAN,1481.88895737575
CHE,-3010.8665865263706
CHL,-1318.7614946602262
CHN,-5099.763480811803
COL,887.827360114949
CRI,-113.58936902218655
CYP,6.452244823214646
CZE,-758.2712628996061
DEU,-12661.296188920856
DNK,-918.7758519341113
ESP,-4086.817325235156
EST,61.49264366458864
FIN,-579.7275414406961
FRA,-4061.6193056219354
GBR,-1864.585171826088
GRC,-702.869819765546
HRV,-36.332169794238126
HUN,-300.27436340643277
IDN,7000.576853200482
IND,6015.096095170633
IRL,-2517.3646568946965
ISL,-56.68872687745632
ISR,-815.7516215031492
ITA,-6592.9997727675
JPN,-9299.804310067708
KAZ,1923.9692894477303
KHM,592.9363324039755
KOR,-8622.791338663723
LAO,348.9483619268009
LTU,-126.04331388488448
LVA,-28.924146822147307
MAR,192.01999613509614
MEX,1797.5797277631857
MLT,-60.77112741051852
MMR,1286.527285314391
NLD,-3671.857927618156
NOR,-171.51466555382422
NZL,-314.10245190075614
PER,288.009989522959
PHL,845.057420704442
POL,-566.0733725288437
PRT,-540.258446777114
ROU,-146.7230311262743
ROW,38848.020152302306
RUS,11981.30106876867
SAU,8533.595249190563
SGP,-2837.133471630146
SVK,-262.6760775776767
SVN,-114.43259644209833
SWE,-1242.6695574301116
THA,-1955.920029339099
TUN,84.1084440204691
TUR,-286.0400806257962
TWN,-3469.450050676463
USA,-11455.119487407155
VNM,407.1444636898901
ZAF,2652.9967772624937
