country,value
ARG,143.42838259438722
AUS,1569.5520765429553
AUT,-1203.1496516173268
BEL,-1367.6732148788938
BGR,-182.50922681021936
BRA,5698.112942311102
BRN,193.05776679002722
CAN,1389.878036732306
CHE,-2437.9177281801126
CHL,-1063.122194673965
CHN,-7149.403999942527
COL,741.0722394304573
CRI,-88.37734072689551
CYP,7.863096937832238
CZE,-635.5362307432033
DEU,-10220.9348191626
DNK,-725.2574307157033
ESP,-3284.324834071889
EST,49.315016293975
FIN,-457.97342198105224
FRA,-3021.712947427206
GBR,-1173.0165569073897
GRC,-584.6514719631523
HRV,-25.743799577876707
HUN,-244.51295072165618
IDN,5459.705893183389
IND,4365.02890448725
IRL,-2063.993772644136
ISL,-44.33949810983158
ISR,-646.1136532598354
ITA,-5283.410724070598
JPN,-7270.134853696245
KAZ,1574.219071348777
KHM,484.55191009611434
KOR,-7216.996303766227
LAO,293.0993457933223
LTU,-102.68963682107466
LVA,-22.651588440381868
MAR,160.27345283821256
MEX,1556.6321121576555
MLT,-50.281978710627115
MMR,992.546521049972
NLD,-3001.448706045005
NOR,-94.6869368294984
NZL,-248.82520313072317
PER,223.84872785149642
PHL,716.0423757482279
POL,-499.0540797194148
PRT,-431.78991809726216
ROU,-105.98252934231512
ROW,31787.870193969226
RUS,9759.828072773968
SAU,7170.208043835334
SGP,-2427.262104311651
SVK,-216.51516000626802
SVN,-91.6754491807927
SWE,-971.0013058436291
THA,-1680.3893518397028
TUN,62.01408266536987
TUR,-290.06408824816276
TWN,-2972.8246689444213
USA,-7135.381506946563
VNM,212.6997406121638
ZAF,2122.4828320680444
