country,value
ARG,116.18008601385334
AUS,1448.1139042439838
AUT,-1037.1324938687615
BEL,-1169.0713664387577
BGR,-164.3946726264987
BRA,5104.037659699835
BRN,172.2099007058563
CAN,1313.0921140382848
CHE,-2119.5220266399056
CHL,-922.005425816657
CHN,-7871.778992480854
COL,656.5417777281931
CRI,-74.86168064031234
CYP,8.258199325739684
CZE,-563.7897761584053
DEU,-8864.636736416543
DNK,-620.1501959152124
ESP,-2841.5916046787333
EST,42.60713941891257
FIN,-391.89162063437414
FRA,-2479.1941863534053
GBR,-834.7447902909062
GRC,-516.4243969271018
HRV,-20.32023604103973
HUN,-213.0333606821748
IDN,4629.675255295268
IND,3520.1032411591364
IRL,-1809.0481565594516
ISL,-37.72937859765866
ISR,-553.1947738136748
ITA,-4561.591303102239
JPN,-6174.718430551283
KAZ,1372.8604655644167
KHM,423.746039831105
KOR,-6395.61183945788
LAO,260.74019735785015
LTU,-89.47101067101276
LVA,-19.23549357769773
MAR,142.03801401172677
MEX,1408.8475331487257
MLT,-44.2773007163059
MMR,835.0073709638252
NLD,-2623.9074424322584
NOR,-58.93046682545323
NZL,-212.92528521715766
PER,189.1028763920405
PHL,640.6283362853059
POL,-455.09581771591525
PRT,-372.24355590749684
ROU,-84.86558001052458
ROW,27819.28997576932
RUS,8504.588017089323
SAU,6359.953894629338
SGP,-2180.9070642185925
SVK,-190.14591667016938
SVN,-79.11904334984668
SWE,-824.6951718012285
THA,-1513.8167403430123
TUN,50.46982956378
TUR,-283.85568815738907
TWN,-2671.360579620807
USA,-5018.715873840765
VNM,117.80607371222355
ZAF,1824.1075738170427
