country,value
ARG,1275.1495079657952
AUS,3743.3951213839346
AUT,-3457.331422108089
BEL,-5429.617848284726
BGR,-1137.3486191916143
BRA,18094.751121337144
BRN,331.49877732710104
CAN,1511.37327141269
CHE,-5173.6717442597555
CHL,-1504.3711654517651
CHN,58297.67726239358
COL,2820.6119323674498
CRI,-51.9435006937818
CYP,35.24034091389391
CZE,-3854.7883802616575
DEU,-42019.45988662338
DNK,-2133.629535874185
ESP,-7225.959908621193
EST,-181.1303184329639
FIN,-1155.5689494043797
FRA,-11458.844253354033
GBR,-18285.248077814253
GRC,-1495.9054671343306
HRV,-118.78769871936873
HUN,-1430.3402125483778
IDN,24610.868788987296
IND,26024.517603807282
IRL,-5310.681261195162
ISL,-79.43915545760399
ISR,-978.9749305722077
ITA,-13822.319923637531
JPN,-18610.13231774261
KAZ,1877.210243100733
KHM,1638.856035298234
KOR,-14146.535156360467
LAO,896.1716689080599
LTU,-513.599816625812
LVA,-199.5997987203919
MAR,750.6042533755461
MEX,4945.612135157159
MLT,-75.38684357316835
MMR,4617.7547813735855
NLD,-7843.520129602343
NOR,-791.0762277386146
NZL,-362.0032053001061
PER,1768.5996365836693
PHL,3514.829712745638
POL,-5546.00386366305
PRT,-904.517837912998
ROU,-1750.4217524198687
ROW,81089.57552651942
RUS,3978.316791217469
SAU,9835.66615599415
SGP,-3753.8358386717478
SVK,-1271.272509227701
SVN,-242.22228489899462
SWE,-2363.6971380849086
THA,-2411.313105824814
TUN,365.3463525182213
TUR,2216.0431088212817
TWN,-6192.8622033357
USA,-66359.64160378899
VNM,2994.441337697721
ZAF,2408.8924259255114
