country,value
ARG,395.1362225593323
AUS,4046.2444338559394
AUT,-2038.9504353145678
BEL,-2377.9806473798317
BGR,-201.9368291667664
BRA,8415.958063211036
BRN,333.1064825721975
CAN,3920.250951519992
CHE,-4049.7557587967967
CHL,-1551.3378395261107
CHN,1211.1450911192221
COL,1229.4921281630207
CRI,-130.38227949187578
CYP,27.86724160798738
CZE,-724.6660813941925
DEU,-15879.800558919538
DNK,-1248.0652249811676
ESP,-5397.1010516839215
EST,166.2722830522455
FIN,-719.8266215780743
FRA,-5429.730832814764
GBR,-2388.028587446732
GRC,-857.7380543233467
HRV,2.4617248696740712
HUN,-223.16084591778522
IDN,4328.022271945349
IND,1931.4933765580467
IRL,-3416.0735003515883
ISL,-71.44247346138397
ISR,-1031.0805213345209
ITA,-8880.631109057764
JPN,-11175.461952031872
KAZ,2758.9842445761956
KHM,389.4135897311357
KOR,-10411.217132942535
LAO,310.96764728750435
LTU,-140.44865601040814
LVA,-5.521280581175851
MAR,280.49209636176363
MEX,2958.616712685546
MLT,-77.46168923442791
MMR,792.0505743571678
NLD,-4875.397202401949
NOR,47.67908190394809
NZL,-266.11950605274734
PER,516.7226381765684
PHL,973.5881533001984
POL,391.0837847253226
PRT,-629.4094314403702
ROU,-97.32795132626796
ROW,33087.62707446102
RUS,16716.90683350914
SAU,13539.517167237604
SGP,-2947.60693614588
SVK,-271.6231760776367
SVN,-94.96008369327743
SWE,-1582.4051427838917
THA,-1930.9126455594649
TUN,116.36293061827281
TUR,15.054289493198338
TWN,-4136.179133088275
USA,-8048.465143118972
VNM,882.5454330349546
ZAF,3523.1437929322374
