country,value
ARG,322.74173520006974
AUS,3567.5256673905037
AUT,-1826.6120843749882
BEL,-2144.3121526809364
BGR,-179.44893333491058
BRA,8221.713312398377
BRN,129.74663276284446
CAN,3952.9566788202246
CHE,-2504.5711581639653
CHL,-1287.284965815919
CHN,3260.059500211225
COL,446.9281101803175
CRI,-52.899059220424675
CYP,24.92478950930583
CZE,-586.6012330922451
DEU,-14061.518980128489
DNK,-1129.5125853655825
ESP,-4767.763732663778
EST,160.43703247305183
FIN,-665.7482343618783
FRA,-4830.67350419061
GBR,-2180.1778638615197
GRC,-856.4389373100678
HRV,28.235895894080482
HUN,-154.47829955347828
IDN,3337.375568512633
IND,1365.826474492627
IRL,-2851.59977995668
ISL,-8.724180794295565
ISR,-525.3606004271669
ITA,-7892.070466639497
JPN,-10234.589911944217
KAZ,1580.129216028977
KHM,53.008013457300606
KOR,-9491.133200282846
LAO,57.39129984467586
LTU,-128.34019763873872
LVA,0.4588538612888226
MAR,313.3202252167927
MEX,2955.278077692458
MLT,-71.28245457668731
MMR,187.40707383446113
NLD,-4356.8884178269855
NOR,412.54730797859634
NZL,-84.66820567249499
PER,-348.8884362538349
PHL,705.9957546086532
POL,569.3882347290241
PRT,-550.7606035859319
ROU,-43.02040118091909
ROW,20848.904799995955
RUS,15623.43181150403
SAU,12538.437478115748
SGP,-802.5914530898981
SVK,-236.17175181466723
SVN,-102.49086548005673
SWE,-1469.3080700852174
THA,-611.5970939165777
TUN,149.07917016385073
TUR,13.596957034224504
TWN,-1564.7886830004286
USA,-6549.431475785307
VNM,956.2943246857233
ZAF,3368.6079774546547
