country,value
ARG,897.7184593789332
AUS,2265.2497577881063
AUT,-4453.5244115949645
BEL,-5476.396486568601
BGR,-404.825438009564
BRA,14318.021758055675
BRN,480.07932044285945
CAN,790.348749408751
CHE,-8385.031635346932
CHL,-3839.0065788929605
CHN,40324.42908872819
COL,2075.122223723653
CRI,-385.731047471446
CYP,-31.30075393022787
CZE,-1666.9126410931824
DEU,-35494.91095690054
DNK,-2878.4679950915024
ESP,-11907.679081474338
EST,176.8572223978837
FIN,-1835.514250130299
FRA,-16194.791973133822
GBR,-11272.253428212964
GRC,-1654.7252085331704
HRV,-165.98020963173533
HUN,-788.780647294397
IDN,22781.29353186304
IND,25477.176985081034
IRL,-6484.8594795750305
ISL,-182.25620225877734
ISR,-2537.1122816999286
ITA,-19348.90960081913
JPN,-30602.284625541994
KAZ,4684.307246144245
KHM,1561.720628706631
KOR,-19561.04546228457
LAO,795.2315269690462
LTU,-343.2721301670635
LVA,-93.65670121279999
MAR,423.6530562543991
MEX,3291.40194947425
MLT,-148.54125634115346
MMR,4356.979585102853
NLD,-9636.502884223275
NOR,-1231.8704748727719
NZL,-935.2492313544798
PER,882.3983871370318
PHL,1793.7586666811585
POL,-774.3134952098898
PRT,-1613.8331384633677
ROU,-621.1603439731786
ROW,103515.20214404602
RUS,31967.08212818843
SAU,18807.039129985344
SGP,-5455.426239944248
SVK,-667.6892256037094
SVN,-334.03404994207534
SWE,-4078.2019166187292
THA,-3614.811724326908
TUN,312.86583254100555
TUR,262.1642499112269
TWN,-6725.056718102365
USA,-70221.3239077094
VNM,2870.421027278742
ZAF,6936.721178263413
