country,value
ARG,62.17033658711344
AUS,217.96062559525234
AUT,-24.42471559222977
BEL,350.7861672784494
BGR,141.1407078525509
BRA,590.8929686257868
BRN,-2.417886210047331
CAN,186.9747532101867
CHE,189.46767384755896
CHL,-130.2839967925721
CHN,-1261.9923403268308
COL,89.6820674185378
CRI,-66.21333785606416
CYP,111.15505073645629
CZE,506.60511309958497
DEU,4290.11560511041
DNK,-156.12538298392386
ESP,-1372.8743683913517
EST,329.9195735763398
FIN,213.459758817287
FRA,1951.6177594593116
GBR,2038.8205975128592
GRC,52.536831076502374
HRV,56.95851875673568
HUN,468.655680562344
IDN,80.30809325704404
IND,800.7390085329614
IRL,238.09919876378376
ISL,-100.74477472390384
ISR,20.701649701885202
ITA,-176.5872066425195
JPN,114.73548778503569
KAZ,-1616.3014789501333
KHM,-3.1170440423517327
KOR,-806.2650797650734
LAO,13.303589119267679
LTU,61.927667707195475
LVA,165.08211826499837
MAR,263.5061447868031
MEX,114.31991920909998
MLT,37.49514864955026
MMR,-3.4990270892395268
NLD,-3132.3665305302725
NOR,-519.56379711649
NZL,14.351717102295964
PER,-102.99112166703073
PHL,218.99849200433394
POL,2688.2184041344926
PRT,388.3650122525789
ROU,1156.2800896864153
ROW,-5213.555249220861
RUS,-5557.570831011933
SAU,-537.7107730368084
SGP,-835.9762939265574
SVK,100.68065752483872
SVN,226.89450066419278
SWE,934.2408327751504
THA,-630.2046500306254
TUN,24.075931712611133
TUR,-544.8102876809713
TWN,-565.5645782839603
USA,4226.5067553696435
VNM,-385.1844345036191
ZAF,8.59497823044298
