country,value
ARG,-2420.604071203285
AUS,-6692.012191954991
AUT,-2131.3910316754323
BEL,-1833.992048208429
BGR,35.944995219279754
BRA,16454.461211295038
BRN,37.034780536671555
CAN,-11850.040251283466
CHE,-3974.2574413944526
CHL,-3429.995260310567
CHN,95544.84249683644
COL,-905.2606552180234
CRI,-237.37154969807187
CYP,94.71964288336696
CZE,-305.49331264463046
DEU,-14154.517605339415
DNK,-2259.9201810060495
ESP,-6580.380837145301
EST,299.07198218217854
FIN,-524.3776548901727
FRA,-6513.6419079043735
GBR,-4922.3271309887905
GRC,-708.0698099771251
HRV,-93.25932100092415
HUN,43.644908026170555
IDN,23093.90282358708
IND,34839.43830072878
IRL,-3335.350903239894
ISL,-226.92337436681007
ISR,-823.2018005356153
ITA,-7751.021410136474
JPN,-18527.94303999896
KAZ,-3052.500529592339
KHM,78.58330351198549
KOR,-12577.737721488429
LAO,18.28112572501323
LTU,66.69148546033234
LVA,126.11799018100228
MAR,237.1265873751043
MEX,-3467.0746586796295
MLT,14.029320359956307
MMR,-289.2184769636043
NLD,-6554.273937213591
NOR,-2147.4774651806943
NZL,-857.7158088649351
PER,-1505.0979957875034
PHL,737.9672985669765
POL,1470.2271992222777
PRT,-506.3010279003872
ROU,627.9152423729519
ROW,-33365.02671543775
RUS,20375.709216732263
SAU,-1288.7149750886638
SGP,-7343.491719564316
SVK,-36.53107742258052
SVN,7.6949894669095515
SWE,-1292.4038451414522
THA,-4216.928819121334
TUN,-7.949730003635315
TUR,-2607.3046466593282
TWN,-4580.280964949954
USA,-14567.1193116129
VNM,-943.1202973382971
ZAF,7204.217613853422
