country,value
ARG,985.7302257792192
AUS,26.814690215795682
AUT,-4776.163816824839
BEL,-5862.066509239262
BGR,-313.01126570175114
BRA,18212.317513687318
BRN,310.0156061413216
CAN,1889.5875888484604
CHE,-8940.735472529064
CHL,-4244.053683784076
CHN,57317.148237514484
COL,2339.2882406071058
CRI,-476.54026168660965
CYP,-57.25370044291069
CZE,-1779.8480260985634
DEU,-39127.39798574254
DNK,-3383.8255979920987
ESP,-13137.362889623691
EST,156.56907739779788
FIN,-1971.986278473347
FRA,-18430.420256197936
GBR,-12843.67772263436
GRC,-1732.312893036953
HRV,-125.92526672709843
HUN,-812.0387706329179
IDN,29037.342332721717
IND,30039.219690953916
IRL,-7336.466280791443
ISL,-217.5995293151012
ISR,-2948.690655024855
ITA,-20695.51446471473
JPN,-33648.912787577574
KAZ,4559.394823194014
KHM,2069.975119896105
KOR,-19127.055273203223
LAO,794.4277310655395
LTU,-238.6906950527832
LVA,-85.06767805140325
MAR,343.35557077676776
MEX,4236.069302494391
MLT,-128.38287111079876
MMR,4746.4288063485055
NLD,-11286.63858512197
NOR,-2868.6184980783696
NZL,-803.078528064918
PER,1733.7312249345746
PHL,1713.110440075378
POL,-150.553869567884
PRT,-1686.627735647147
ROU,-594.6910115604206
ROW,111638.89814887113
RUS,29702.442259896463
SAU,8648.783095543668
SGP,-4251.742727110843
SVK,-618.1781906332392
SVN,-413.48922544611577
SWE,-4025.1297555481456
THA,-2642.410041879029
TUN,413.57476642929015
TUR,380.61541643628493
TWN,-5430.805618713845
USA,-84303.81041441367
VNM,3216.41578723631
ZAF,7005.519136924553
