country,value
ARG,1470.8062560439034
AUS,2896.3391060740137
AUT,-3870.806858711142
BEL,-6339.908557069573
BGR,-1218.417722344864
BRA,24455.024685780372
BRN,283.9252278931675
CAN,2099.796257249106
CHE,-5874.79202370236
CHL,-3259.744037762421
CHN,74689.99886467596
COL,3498.502208097969
CRI,-163.77397845624253
CYP,7.396427140162324
CZE,-4319.465881054872
DEU,-46639.19429726904
DNK,-2682.774686626803
ESP,-9364.990561935667
EST,-201.14502480907774
FIN,-1326.7711088793772
FRA,-13846.202996412772
GBR,-20616.26152760555
GRC,-1750.2183664985316
HRV,-110.07954219867905
HUN,-1577.3398981263263
IDN,31549.022696977892
IND,31982.188470473724
IRL,-6276.894799779044
ISL,-104.63099914173053
ISR,-1477.7459502323768
ITA,-16255.460797680302
JPN,-23293.10499087059
KAZ,1221.326123966739
KHM,2204.049365578052
KOR,-14756.65315374232
LAO,887.7690909242679
LTU,-446.9726917963101
LVA,-191.57200767206527
MAR,593.2167470295919
MEX,5620.958701383683
MLT,-84.70339981390764
MMR,5057.730036198594
NLD,-9906.495841590639
NOR,-1060.2601957741406
NZL,-116.49814132217108
PER,2536.288685759057
PHL,3097.902865171619
POL,-5806.573089257741
PRT,-1065.5483376507175
ROU,-1903.3923013565436
ROW,89290.21950096058
RUS,3034.0967192197895
SAU,8448.408054069956
SGP,-2747.771008941848
SVK,-1273.4029816331501
SVN,-376.9444775575182
SWE,-2343.639702866466
THA,-2108.3576689691895
TUN,397.4279677947472
TUR,1887.7538541411413
TWN,-4940.7266362061555
USA,-83717.33666801319
VNM,3494.9860851423664
ZAF,2711.4389135850442
